                        PanelOLS Estimation Summary                         
Dep. Variable:   ,job_creation_continuers,  R-squared:           ,0.0707    
Estimator:       ,PanelOLS               ,  R-squared (Between): ,-25.553   
No. Observations:,6931                   ,  R-squared (Within):  ,-0.1294   
Date:            ,Sun, Jun 19 2022       ,  R-squared (Overall): ,-21.725   
Time:            ,15:36:11               ,  Log-likelihood       ,-6.239e+04
Cov. Estimator:  ,Clustered              ,                       ,          
                 ,                       ,  F-statistic:         ,73.056    
Entities:        ,262                    ,  P-value              ,0.0000    
Avg Obs:         ,26.454                 ,  Distribution:        ,F(7,6723) 
Min Obs:         ,0.0000                 ,                       ,          
Max Obs:         ,43.000                 ,  F-statistic (robust):,4.4716    
                 ,                       ,  P-value              ,0.0001    
Time periods:    ,37                     ,  Distribution:        ,F(7,6723) 
Avg Obs:         ,187.32                 ,                       ,          
Min Obs:         ,159.00                 ,                       ,          
Max Obs:         ,326.00                 ,                       ,          
                 ,                       ,                       ,          
                              Parameter Estimates                               
                          ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
L_0_entry_rate_whole      ,-2052.3  ,1742.2   ,-1.1780,0.2388 ,-5467.6 ,1362.9  
L_0_log_gdp               ,1516.9   ,774.64   ,1.9582 ,0.0503 ,-1.6641 ,3035.4  
L_0_log_restriction_2_0   ,338.13   ,625.65   ,0.5404 ,0.5889 ,-888.34 ,1564.6  
cohort_entry_rate_whole   ,3764.0   ,1316.6   ,2.8589 ,0.0043 ,1183.0  ,6344.9  
cohort_log_gdp            ,-331.87  ,637.85   ,-0.5203,0.6029 ,-1582.3 ,918.52  
cohort_log_restriction_2_0,1098.4   ,994.27   ,1.1048 ,0.2693 ,-850.64 ,3047.5  
log_emp_cohort            ,859.57   ,263.92   ,3.2569 ,0.0011 ,342.20  ,1376.9  

F-test for Poolability: 115.71
P-value: 0.0000
Distribution: F(200,6723)

Included effects: Entity, Time
