,age,Coef,lower_ci,upper_ci
0,1,-8.2184476416414,-16.57659673254112,0.13970144925831995
1,2,0.4562171265841948,-4.504969776524209,5.4174040296926
2,3,1.6024868347274217,-3.480509019923686,6.68548268937853
3,4,-1.53620545319053,-5.255782665497242,2.1833717591161825
4,5,0.287309183374667,-2.944583251084436,3.51920161783377
