,age,Coef,lower_ci,upper_ci
0,1,-8.218447641640378,-16.5765967327035,0.13970144942274487
1,2,-0.1718629415324709,-6.416442673196698,6.072716790131757
2,3,1.0556845682327671,-6.382335348387245,8.49370448485278
3,4,0.7763877333587735,-4.321285399227765,5.874060865945312
4,5,2.1873015823372657,-2.4691237560400734,6.843726920714605
