                    IV-2SLS Estimation Summary                    
Dep. Variable:   ,L_0_entry_rate  ,  R-squared:         ,0.7699   
Estimator:       ,IV-2SLS         ,  Adj. R-squared:    ,0.7620   
No. Observations:,9412            ,  F-statistic:       ,2.65e+05 
Date:            ,Tue, Sep 20 2022,  P-value (F-stat)   ,0.0000   
Time:            ,09:53:40        ,  Distribution:      ,chi2(315)
Cov. Estimator:  ,heteroskedastic ,                     ,         
                 ,                ,                     ,         
                             Parameter Estimates                             
                       ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
C(sector)[T.3352]      ,-0.9450  ,0.4246   ,-2.2257,0.0260 ,-1.7771 ,-0.1128 
C(sector)[T.3353]      ,-0.9903  ,0.4250   ,-2.3298,0.0198 ,-1.8233 ,-0.1572 
C(sector)[T.3359]      ,-0.9779  ,0.4250   ,-2.3011,0.0214 ,-1.8108 ,-0.1450 
C(sector)[T.3361]      ,-0.9147  ,0.4257   ,-2.1484,0.0317 ,-1.7491 ,-0.0802 
C(sector)[T.3362]      ,-0.9659  ,0.4251   ,-2.2722,0.0231 ,-1.7991 ,-0.1327 
C(sector)[T.3363]      ,-0.9793  ,0.4254   ,-2.3023,0.0213 ,-1.8131 ,-0.1456 
C(sector)[T.3364]      ,-0.9733  ,0.4250   ,-2.2898,0.0220 ,-1.8063 ,-0.1402 
C(sector)[T.3365]      ,-0.9825  ,0.4251   ,-2.3115,0.0208 ,-1.8157 ,-0.1494 
C(sector)[T.3366]      ,-0.9540  ,0.4255   ,-2.2419,0.0250 ,-1.7881 ,-0.1200 
C(sector)[T.3369]      ,-0.9264  ,0.4265   ,-2.1719,0.0299 ,-1.7623 ,-0.0904 
C(sector)[T.3371]      ,-0.9531  ,0.4250   ,-2.2427,0.0249 ,-1.7861 ,-0.1202 
C(sector)[T.3372]      ,-0.9766  ,0.4258   ,-2.2937,0.0218 ,-1.8110 ,-0.1421 
C(sector)[T.3379]      ,-0.9734  ,0.4244   ,-2.2935,0.0218 ,-1.8053 ,-0.1416 
C(sector)[T.3391]      ,-0.9732  ,0.4252   ,-2.2889,0.0221 ,-1.8065 ,-0.1398 
C(sector)[T.3399]      ,-0.9410  ,0.4253   ,-2.2125,0.0269 ,-1.7746 ,-0.1074 
C(sector)[T.4231]      ,-0.6202  ,0.2983   ,-2.0789,0.0376 ,-1.2049 ,-0.0355 
C(sector)[T.4232]      ,-0.6041  ,0.3000   ,-2.0136,0.0441 ,-1.1922 ,-0.0161 
C(sector)[T.4233]      ,-0.6090  ,0.3000   ,-2.0298,0.0424 ,-1.1971 ,-0.0210 
C(sector)[T.4234]      ,-0.5954  ,0.2988   ,-1.9925,0.0463 ,-1.1810 ,-0.0097 
C(sector)[T.4235]      ,-0.6360  ,0.2996   ,-2.1228,0.0338 ,-1.2231 ,-0.0488 
C(sector)[T.4236]      ,-0.6091  ,0.2997   ,-2.0326,0.0421 ,-1.1964 ,-0.0218 
C(sector)[T.4237]      ,-0.6356  ,0.2991   ,-2.1247,0.0336 ,-1.2218 ,-0.0493 
C(sector)[T.4238]      ,-0.6343  ,0.2987   ,-2.1234,0.0337 ,-1.2198 ,-0.0488 
C(sector)[T.4239]      ,-0.5843  ,0.2997   ,-1.9493,0.0513 ,-1.1718 ,0.0032  
C(sector)[T.4241]      ,-0.6310  ,0.2987   ,-2.1129,0.0346 ,-1.2164 ,-0.0457 
C(sector)[T.4242]      ,-0.5768  ,0.3015   ,-1.9129,0.0558 ,-1.1678 ,0.0142  
C(sector)[T.4243]      ,-0.5735  ,0.2998   ,-1.9134,0.0557 ,-1.1610 ,0.0140  
C(sector)[T.4244]      ,-0.6012  ,0.2992   ,-2.0091,0.0445 ,-1.1876 ,-0.0147 
C(sector)[T.4245]      ,-0.6510  ,0.2971   ,-2.1909,0.0285 ,-1.2334 ,-0.0686 
C(sector)[T.4246]      ,-0.6278  ,0.2993   ,-2.0973,0.0360 ,-1.2145 ,-0.0411 
C(sector)[T.4247]      ,-0.6537  ,0.2968   ,-2.2023,0.0276 ,-1.2355 ,-0.0719 
C(sector)[T.4248]      ,-0.6297  ,0.2992   ,-2.1050,0.0353 ,-1.2161 ,-0.0434 
C(sector)[T.4249]      ,-0.5872  ,0.2992   ,-1.9622,0.0497 ,-1.1737 ,-0.0007 
C(sector)[T.4251]      ,-0.6004  ,0.2998   ,-2.0024,0.0452 ,-1.1881 ,-0.0127 
C(sector)[T.4411]      ,-0.8235  ,0.3753   ,-2.1942,0.0282 ,-1.5591 ,-0.0879 
C(sector)[T.4412]      ,-0.8312  ,0.3753   ,-2.2146,0.0268 ,-1.5668 ,-0.0956 
C(sector)[T.4413]      ,-0.8458  ,0.3752   ,-2.2543,0.0242 ,-1.5813 ,-0.1104 
C(sector)[T.4421]      ,-0.8238  ,0.3752   ,-2.1958,0.0281 ,-1.5592 ,-0.0885 
C(sector)[T.4422]      ,-0.8201  ,0.3753   ,-2.1851,0.0289 ,-1.5557 ,-0.0845 
C(sector)[T.4431]      ,-0.7784  ,0.3754   ,-2.0734,0.0381 ,-1.5141 ,-0.0426 
C(sector)[T.4441]      ,-0.8528  ,0.3752   ,-2.2731,0.0230 ,-1.5881 ,-0.1175 
C(sector)[T.4442]      ,-0.8493  ,0.3753   ,-2.2629,0.0236 ,-1.5848 ,-0.1137 
C(sector)[T.4451]      ,-0.7895  ,0.3752   ,-2.1039,0.0354 ,-1.5249 ,-0.0540 
C(sector)[T.4452]      ,-0.7720  ,0.3752   ,-2.0575,0.0396 ,-1.5073 ,-0.0366 
C(sector)[T.4453]      ,-0.8241  ,0.3753   ,-2.1957,0.0281 ,-1.5597 ,-0.0885 
C(sector)[T.4461]      ,-0.8235  ,0.3753   ,-2.1941,0.0282 ,-1.5592 ,-0.0879 
C(sector)[T.4471]      ,-0.8240  ,0.3752   ,-2.1961,0.0281 ,-1.5594 ,-0.0886 
C(sector)[T.4481]      ,-0.7867  ,0.3751   ,-2.0975,0.0359 ,-1.5218 ,-0.0516 
C(sector)[T.4482]      ,-0.8176  ,0.3751   ,-2.1798,0.0293 ,-1.5528 ,-0.0825 
C(sector)[T.4483]      ,-0.8257  ,0.3753   ,-2.2001,0.0278 ,-1.5613 ,-0.0901 
C(sector)[T.4511]      ,-0.8030  ,0.3753   ,-2.1395,0.0324 ,-1.5387 ,-0.0674 
C(sector)[T.4512]      ,-0.8072  ,0.3752   ,-2.1516,0.0314 ,-1.5426 ,-0.0719 
C(sector)[T.4522]      ,-0.7969  ,0.3768   ,-2.1152,0.0344 ,-1.5354 ,-0.0585 
C(sector)[T.4523]      ,-0.7787  ,0.3752   ,-2.0754,0.0380 ,-1.5142 ,-0.0433 
C(sector)[T.4531]      ,-0.8262  ,0.3753   ,-2.2013,0.0277 ,-1.5618 ,-0.0906 
C(sector)[T.4532]      ,-0.7916  ,0.3754   ,-2.1087,0.0350 ,-1.5273 ,-0.0558 
C(sector)[T.4533]      ,-0.7812  ,0.3755   ,-2.0802,0.0375 ,-1.5172 ,-0.0452 
C(sector)[T.4539]      ,-0.7733  ,0.3754   ,-2.0600,0.0394 ,-1.5090 ,-0.0376 
C(sector)[T.4541]      ,-0.7298  ,0.3757   ,-1.9425,0.0521 ,-1.4663 ,0.0066  
C(sector)[T.4542]      ,-0.8045  ,0.3753   ,-2.1435,0.0321 ,-1.5401 ,-0.0689 
C(sector)[T.4543]      ,-0.8096  ,0.3754   ,-2.1567,0.0310 ,-1.5453 ,-0.0738 
C(sector)[T.4811]      ,-0.8875  ,0.4100   ,-2.1647,0.0304 ,-1.6911 ,-0.0840 
C(sector)[T.4812]      ,-0.8941  ,0.4090   ,-2.1863,0.0288 ,-1.6957 ,-0.0926 
C(sector)[T.4831]      ,-0.9105  ,0.4091   ,-2.2258,0.0260 ,-1.7122 ,-0.1088 
C(sector)[T.4832]      ,-0.9154  ,0.4092   ,-2.2369,0.0253 ,-1.7175 ,-0.1133 
C(sector)[T.4841]      ,-0.8261  ,0.4089   ,-2.0205,0.0433 ,-1.6275 ,-0.0247 
C(sector)[T.4842]      ,-0.8989  ,0.4097   ,-2.1941,0.0282 ,-1.7019 ,-0.0959 
C(sector)[T.4851]      ,-0.9125  ,0.4093   ,-2.2294,0.0258 ,-1.7148 ,-0.1103 
C(sector)[T.4852]      ,-0.9227  ,0.4099   ,-2.2509,0.0244 ,-1.7261 ,-0.1193 
C(sector)[T.4853]      ,-0.8594  ,0.4093   ,-2.0993,0.0358 ,-1.6617 ,-0.0570 
C(sector)[T.4854]      ,-0.9605  ,0.4097   ,-2.3443,0.0191 ,-1.7635 ,-0.1575 
C(sector)[T.4855]      ,-0.9200  ,0.4093   ,-2.2479,0.0246 ,-1.7222 ,-0.1178 
C(sector)[T.4859]      ,-0.8404  ,0.4087   ,-2.0562,0.0398 ,-1.6414 ,-0.0393 
C(sector)[T.4861]      ,-0.8919  ,0.4093   ,-2.1791,0.0293 ,-1.6942 ,-0.0897 
C(sector)[T.4862]      ,-0.9293  ,0.4103   ,-2.2651,0.0235 ,-1.7335 ,-0.1252 
C(sector)[T.4869]      ,-0.9217  ,0.4093   ,-2.2518,0.0243 ,-1.7239 ,-0.1195 
C(sector)[T.4871]      ,-0.8693  ,0.4090   ,-2.1253,0.0336 ,-1.6710 ,-0.0676 
C(sector)[T.4872]      ,-0.8846  ,0.4092   ,-2.1615,0.0307 ,-1.6866 ,-0.0825 
C(sector)[T.4879]      ,-0.8939  ,0.4091   ,-2.1851,0.0289 ,-1.6958 ,-0.0921 
C(sector)[T.4881]      ,-0.9139  ,0.4091   ,-2.2337,0.0255 ,-1.7158 ,-0.1120 
C(sector)[T.4882]      ,-0.9189  ,0.4094   ,-2.2447,0.0248 ,-1.7213 ,-0.1166 
C(sector)[T.4883]      ,-0.9406  ,0.4097   ,-2.2959,0.0217 ,-1.7436 ,-0.1376 
C(sector)[T.4884]      ,-0.8700  ,0.4086   ,-2.1292,0.0332 ,-1.6708 ,-0.0692 
C(sector)[T.4885]      ,-0.9089  ,0.4091   ,-2.2220,0.0263 ,-1.7107 ,-0.1072 
C(sector)[T.4889]      ,-0.8401  ,0.4090   ,-2.0540,0.0400 ,-1.6418 ,-0.0385 
C(sector)[T.4921]      ,-0.8342  ,0.4090   ,-2.0395,0.0414 ,-1.6358 ,-0.0325 
C(sector)[T.4922]      ,-0.8549  ,0.4095   ,-2.0877,0.0368 ,-1.6574 ,-0.0523 
C(sector)[T.4931]      ,-0.9606  ,0.4094   ,-2.3461,0.0190 ,-1.7631 ,-0.1581 
C(sector)[T.5111]      ,-0.8671  ,0.3890   ,-2.2291,0.0258 ,-1.6295 ,-0.1047 
C(sector)[T.5112]      ,-0.8190  ,0.3893   ,-2.1040,0.0354 ,-1.5820 ,-0.0561 
C(sector)[T.5121]      ,-0.8072  ,0.3891   ,-2.0746,0.0380 ,-1.5697 ,-0.0446 
C(sector)[T.5122]      ,-0.7983  ,0.3892   ,-2.0511,0.0403 ,-1.5611 ,-0.0355 
C(sector)[T.5151]      ,-0.8640  ,0.3887   ,-2.2230,0.0262 ,-1.6258 ,-0.1022 
C(sector)[T.5152]      ,-0.8276  ,0.3896   ,-2.1242,0.0337 ,-1.5912 ,-0.0640 
C(sector)[T.5173]      ,-0.7717  ,0.3892   ,-1.9826,0.0474 ,-1.5345 ,-0.0088 
