                    IV-2SLS Estimation Summary                    
Dep. Variable:   ,log_emp         ,  R-squared:         ,0.9784   
Estimator:       ,IV-2SLS         ,  Adj. R-squared:    ,0.9776   
No. Observations:,9412            ,  F-statistic:       ,1.543e+08
Date:            ,Tue, Sep 20 2022,  P-value (F-stat)   ,0.0000   
Time:            ,09:53:54        ,  Distribution:      ,chi2(315)
Cov. Estimator:  ,heteroskedastic ,                     ,         
                 ,                ,                     ,         
                             Parameter Estimates                             
                       ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
C(sector)[T.8114]      ,9.3888   ,2.3985   ,3.9145 ,0.0001 ,4.6879  ,14.090  
C(sector)[T.8121]      ,10.929   ,2.3950   ,4.5632 ,0.0000 ,6.2348  ,15.623  
C(sector)[T.8122]      ,9.5439   ,2.3987   ,3.9788 ,0.0001 ,4.8426  ,14.245  
C(sector)[T.8123]      ,10.464   ,2.3974   ,4.3648 ,0.0000 ,5.7655  ,15.163  
C(sector)[T.8129]      ,10.064   ,2.3868   ,4.2164 ,0.0000 ,5.3856  ,14.742  
C(sector)[T.8131]      ,11.901   ,2.3907   ,4.9779 ,0.0000 ,7.2151  ,16.586  
C(sector)[T.8132]      ,9.6689   ,2.3889   ,4.0474 ,0.0001 ,4.9867  ,14.351  
C(sector)[T.8133]      ,9.4797   ,2.3904   ,3.9657 ,0.0001 ,4.7946  ,14.165  
C(sector)[T.8134]      ,10.254   ,2.3994   ,4.2734 ,0.0000 ,5.5511  ,14.957  
C(sector)[T.8139]      ,10.827   ,2.3955   ,4.5197 ,0.0000 ,6.1318  ,15.522  
C(year)[T.1987]        ,-0.0162  ,0.0359   ,-0.4506,0.6523 ,-0.0866 ,0.0542  
C(year)[T.1988]        ,-0.0505  ,0.0408   ,-1.2370,0.2161 ,-0.1305 ,0.0295  
C(year)[T.1989]        ,-0.0723  ,0.0480   ,-1.5079,0.1316 ,-0.1664 ,0.0217  
C(year)[T.1990]        ,-0.0899  ,0.0527   ,-1.7067,0.0879 ,-0.1931 ,0.0133  
C(year)[T.1991]        ,-0.1404  ,0.0536   ,-2.6201,0.0088 ,-0.2454 ,-0.0354 
C(year)[T.1992]        ,-0.2052  ,0.0519   ,-3.9538,0.0001 ,-0.3070 ,-0.1035 
C(year)[T.1993]        ,-0.2367  ,0.0559   ,-4.2375,0.0000 ,-0.3462 ,-0.1272 
C(year)[T.1994]        ,-0.2707  ,0.0570   ,-4.7474,0.0000 ,-0.3825 ,-0.1590 
C(year)[T.1995]        ,-0.2777  ,0.0561   ,-4.9493,0.0000 ,-0.3877 ,-0.1677 
C(year)[T.1996]        ,-0.3436  ,0.0360   ,-9.5317,0.0000 ,-0.4143 ,-0.2729 
C(year)[T.1997]        ,-0.3626  ,0.0501   ,-7.2381,0.0000 ,-0.4608 ,-0.2644 
C(year)[T.1998]        ,-0.3774  ,0.0573   ,-6.5821,0.0000 ,-0.4897 ,-0.2650 
C(year)[T.1999]        ,-0.4050  ,0.0570   ,-7.0996,0.0000 ,-0.5168 ,-0.2932 
C(year)[T.2000]        ,-0.4279  ,0.0617   ,-6.9371,0.0000 ,-0.5488 ,-0.3070 
C(year)[T.2001]        ,-0.4391  ,0.0659   ,-6.6624,0.0000 ,-0.5682 ,-0.3099 
C(year)[T.2002]        ,-0.4834  ,0.0677   ,-7.1411,0.0000 ,-0.6161 ,-0.3508 
C(year)[T.2003]        ,-0.4981  ,0.0717   ,-6.9492,0.0000 ,-0.6385 ,-0.3576 
C(year)[T.2004]        ,-0.5275  ,0.0772   ,-6.8318,0.0000 ,-0.6788 ,-0.3762 
C(year)[T.2005]        ,-0.5714  ,0.0814   ,-7.0194,0.0000 ,-0.7310 ,-0.4119 
C(year)[T.2006]        ,-0.5801  ,0.0872   ,-6.6532,0.0000 ,-0.7510 ,-0.4092 
C(year)[T.2007]        ,-0.6124  ,0.0930   ,-6.5888,0.0000 ,-0.7946 ,-0.4303 
C(year)[T.2008]        ,-0.6195  ,0.0975   ,-6.3564,0.0000 ,-0.8106 ,-0.4285 
C(year)[T.2009]        ,-0.6487  ,0.0997   ,-6.5084,0.0000 ,-0.8441 ,-0.4534 
C(year)[T.2010]        ,-0.6921  ,0.1044   ,-6.6283,0.0000 ,-0.8967 ,-0.4874 
C(year)[T.2011]        ,-0.7079  ,0.1119   ,-6.3249,0.0000 ,-0.9273 ,-0.4886 
C(year)[T.2012]        ,-0.7272  ,0.1203   ,-6.0451,0.0000 ,-0.9630 ,-0.4914 
C(year)[T.2013]        ,-0.7277  ,0.1270   ,-5.7293,0.0000 ,-0.9766 ,-0.4787 
C(year)[T.2014]        ,-0.7419  ,0.1290   ,-5.7521,0.0000 ,-0.9946 ,-0.4891 
C(year)[T.2015]        ,-0.7624  ,0.1288   ,-5.9170,0.0000 ,-1.0149 ,-0.5099 
C(year)[T.2016]        ,-0.7626  ,0.1367   ,-5.5787,0.0000 ,-1.0306 ,-0.4947 
C(year)[T.2017]        ,-0.7606  ,0.1633   ,-4.6582,0.0000 ,-1.0806 ,-0.4406 
C(year)[T.2018]        ,-0.7825  ,0.1627   ,-4.8078,0.0000 ,-1.1015 ,-0.4635 
C(year)[T.2019]        ,-0.8083  ,0.1595   ,-5.0670,0.0000 ,-1.1209 ,-0.4956 
L_0_log_gdp            ,0.8716   ,0.0262   ,33.216 ,0.0000 ,0.8202  ,0.9231  
L_0_log_restriction_2_0,-0.1839  ,0.2161   ,-0.8510,0.3948 ,-0.6076 ,0.2397  

Endogenous: L_0_log_restriction_2_0
Instruments: L_0_bartik_iv
Robust Covariance (Heteroskedastic)
Debiased: False
