                     PanelOLS Estimation Summary                     
Dep. Variable:   ,estabs_exit_rate,  R-squared:           ,0.0085    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-0.4256   
No. Observations:,2909            ,  R-squared (Within):  ,-0.0158   
Date:            ,Wed, Aug 10 2022,  R-squared (Overall): ,-0.0406   
Time:            ,16:23:57        ,  Log-likelihood       ,3338.0    
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,398.49    
Entities:        ,17              ,  P-value              ,0.0000    
Avg Obs:         ,171.12          ,  Distribution:        ,F(20,2843)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,261.00          ,  F-statistic (robust):,15.871    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,38              ,  Distribution:        ,F(20,2843)
Avg Obs:         ,76.553          ,                       ,          
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,96.000          ,                       ,          
                 ,                ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,-0.0490  ,0.3884   ,-0.1263,0.8995 ,-0.8106 ,0.7125  
L_0_entry_rate_whole          ,-0.2850  ,0.5754   ,-0.4953,0.6204 ,-1.4132 ,0.8432  
L_0_log_gdp                   ,-0.0694  ,0.0776   ,-0.8945,0.3711 ,-0.2215 ,0.0827  
L_1_entry_rate_whole          ,0.1332   ,0.7536   ,0.1768 ,0.8597 ,-1.3445 ,1.6110  
L_1_log_gdp                   ,-0.0301  ,0.1049   ,-0.2875,0.7738 ,-0.2358 ,0.1755  
L_2_entry_rate_whole          ,0.1314   ,0.7313   ,0.1797 ,0.8574 ,-1.3024 ,1.5653  
L_2_log_gdp                   ,0.0464   ,0.1001   ,0.4637 ,0.6429 ,-0.1499 ,0.2427  
L_3_entry_rate_whole          ,0.0018   ,0.7164   ,0.0024 ,0.9980 ,-1.4030 ,1.4065  
L_3_log_gdp                   ,0.0549   ,0.0934   ,0.5882 ,0.5564 ,-0.1281 ,0.2380  
L_4_entry_rate_whole          ,0.1222   ,0.6204   ,0.1969 ,0.8439 ,-1.0944 ,1.3387  
L_4_log_gdp                   ,-0.0040  ,0.0878   ,-0.0452,0.9639 ,-0.1762 ,0.1682  
L_5_entry_rate_whole          ,0.2686   ,0.5245   ,0.5121 ,0.6086 ,-0.7598 ,1.2970  
L_5_log_gdp                   ,0.0103   ,0.0869   ,0.1184 ,0.9057 ,-0.1600 ,0.1806  
L_6_entry_rate_whole          ,-0.3449  ,0.3784   ,-0.9115,0.3621 ,-1.0869 ,0.3971  
L_6_log_gdp                   ,0.0061   ,0.0656   ,0.0933 ,0.9256 ,-0.1225 ,0.1347  
cross                         ,-0.0080  ,0.0044   ,-1.8137,0.0698 ,-0.0166 ,0.0006  
curr_chg_restriction_2_0      ,0.0212   ,0.0591   ,0.3586 ,0.7199 ,-0.0947 ,0.1370  
enter_chg_restriction_2_0     ,0.0150   ,0.0518   ,0.2899 ,0.7719 ,-0.0866 ,0.1167  
large_firm                    ,-0.0072  ,0.0467   ,-0.1554,0.8765 ,-0.0987 ,0.0842  
life_chg_restriction_2_0      ,0.0635   ,0.1211   ,0.5244 ,0.6000 ,-0.1739 ,0.3009  
pre_cohort_log_restriction_2_0,0.0094   ,0.0275   ,0.3430 ,0.7316 ,-0.0444 ,0.0633  

F-test for Poolability: 1.3953
P-value: 0.0425
Distribution: F(45,2843)

Included effects: Entity, Time
