                     PanelOLS Estimation Summary                      
Dep. Variable:   ,log_emp         ,  R-squared:           ,0.4712     
Estimator:       ,PanelOLS        ,  R-squared (Between): ,0.7542     
No. Observations:,32387           ,  R-squared (Within):  ,-0.1448    
Date:            ,Wed, Jul 13 2022,  R-squared (Overall): ,0.6480     
Time:            ,10:36:44        ,  Log-likelihood       ,-878.36    
Cov. Estimator:  ,Robust          ,                       ,           
                 ,                ,  F-statistic:         ,1.847e+06  
Entities:        ,262             ,  P-value              ,0.0000     
Avg Obs:         ,123.61          ,  Distribution:        ,F(13,32096)
Min Obs:         ,0.0000          ,                       ,           
Max Obs:         ,137.00          ,  F-statistic (robust):,2.485e+04  
                 ,                ,  P-value              ,0.0000     
Time periods:    ,36              ,  Distribution:        ,F(13,32096)
Avg Obs:         ,899.64          ,                       ,           
Min Obs:         ,235.00          ,                       ,           
Max Obs:         ,953.00          ,                       ,           
                 ,                ,                       ,           
                               Parameter Estimates                               
                           ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
C(age_grp_dummy)[T.2.0]    ,0.2403   ,0.2910   ,0.8257 ,0.4090 ,-0.3301 ,0.8107  
C(age_grp_dummy)[T.3.0]    ,0.2275   ,0.2906   ,0.7828 ,0.4337 ,-0.3421 ,0.7970  
C(age_grp_dummy)[T.4.0]    ,0.2171   ,0.2900   ,0.7487 ,0.4540 ,-0.3513 ,0.7856  
C(age_grp_dummy)[T.5.0]    ,0.2075   ,0.2895   ,0.7165 ,0.4737 ,-0.3600 ,0.7750  
L_0_entry_rate_whole       ,-2.9102  ,0.2019   ,-14.411,0.0000 ,-3.3061 ,-2.5144 
L_0_log_gdp                ,0.1091   ,0.0589   ,1.8523 ,0.0640 ,-0.0063 ,0.2246  
L_0_log_restriction_2_0    ,0.1384   ,0.0457   ,3.0293 ,0.0025 ,0.0489  ,0.2280  
cohort_entry_rate_whole    ,1.5157   ,0.2345   ,6.4629 ,0.0000 ,1.0561  ,1.9754  
cohort_log_gdp             ,0.0564   ,0.0519   ,1.0882 ,0.2765 ,-0.0452 ,0.1581  
cohort_log_restriction_2_0 ,-0.0574  ,0.0395   ,-1.4543,0.1459 ,-0.1348 ,0.0200  
inc_avg_entry_rate_whole   ,-0.2458  ,0.3417   ,-0.7193,0.4720 ,-0.9154 ,0.4239  
inc_avg_log_gdp            ,0.2986   ,0.0825   ,3.6205 ,0.0003 ,0.1370  ,0.4603  
inc_avg_log_restriction_2_0,0.0010   ,0.0638   ,0.0156 ,0.9876 ,-0.1241 ,0.1261  
log_emp_cohort             ,0.6054   ,0.0099   ,61.263 ,0.0000 ,0.5860  ,0.6248  

F-test for Poolability: 45.519
P-value: 0.0000
Distribution: F(277,32096)

Included effects: Entity, Time
