,age,Coef,lower_ci,upper_ci
0,2,1.7588707866766715,-12.906185029755774,16.423926603109116
1,3,-2.82453742825017,-14.973770438936267,9.324695582435925
2,4,5.1022628744807195,-5.280463106152102,15.484988855113542
3,5,8.314362478203671,-7.689100385166254,24.317825341573595
