,age,Coef,lower_ci,upper_ci
0,2,0.06997794525989144,0.007568070729052287,0.1323878197907306
1,3,0.032922893408060955,-0.010533911352776718,0.07637969816889863
2,4,-0.013499409656461493,-0.05255234863456051,0.02555352932163752
3,5,-0.01772106496258293,-0.06083282649099714,0.025390696565831275
