,age,Coef,lower_ci,upper_ci
0,1,5.615447513137413,-8.826199963066625,20.05709498934145
1,2,2.80413316340585,-7.6398344628293655,13.248100789641065
2,3,-3.4227436020160362,-8.68761402166953,1.8421268176374581
3,4,6.809531451591096,0.7862186004461256,12.832844302736067
4,5,-1.6051108702050754,-5.474361094218356,2.264139353808205
