                     PanelOLS Estimation Summary                     
Dep. Variable:   ,per_emp_chg     ,  R-squared:           ,0.2581    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-0.4552   
No. Observations:,2793            ,  R-squared (Within):  ,0.4591    
Date:            ,Thu, Jul 21 2022,  R-squared (Overall): ,0.3784    
Time:            ,14:29:55        ,  Log-likelihood       ,2269.9    
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,41.083    
Entities:        ,17              ,  P-value              ,0.0000    
Avg Obs:         ,164.29          ,  Distribution:        ,F(23,2726)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,249.00          ,  F-statistic (robust):,22.355    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,33              ,  Distribution:        ,F(23,2726)
Avg Obs:         ,84.636          ,                       ,          
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,99.000          ,                       ,          
                 ,                ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,-0.5022  ,0.4929   ,-1.0189,0.3084 ,-1.4687 ,0.4643  
L_0_chg_restriction_2_0       ,0.0002   ,0.0746   ,0.0027 ,0.9979 ,-0.1461 ,0.1465  
L_0_entry_rate_whole          ,-6.9111  ,0.6014   ,-11.492,0.0000 ,-8.0904 ,-5.7319 
L_0_log_gdp                   ,-0.0088  ,0.0963   ,-0.0911,0.9274 ,-0.1976 ,0.1801  
L_1_chg_restriction_2_0       ,-0.1635  ,0.0750   ,-2.1809,0.0293 ,-0.3106 ,-0.0165 
L_1_entry_rate_whole          ,0.6904   ,0.6787   ,1.0173 ,0.3091 ,-0.6404 ,2.0213  
L_1_log_gdp                   ,0.0989   ,0.1230   ,0.8038 ,0.4216 ,-0.1424 ,0.3401  
L_2_chg_restriction_2_0       ,-0.1268  ,0.0731   ,-1.7356,0.0828 ,-0.2701 ,0.0165  
L_2_entry_rate_whole          ,-0.6170  ,0.6058   ,-1.0185,0.3085 ,-1.8050 ,0.5709  
L_2_log_gdp                   ,-0.0947  ,0.1269   ,-0.7462,0.4556 ,-0.3436 ,0.1542  
L_3_chg_restriction_2_0       ,-0.0695  ,0.0764   ,-0.9099,0.3629 ,-0.2192 ,0.0803  
L_3_entry_rate_whole          ,0.3179   ,0.6923   ,0.4592 ,0.6461 ,-1.0395 ,1.6753  
L_3_log_gdp                   ,0.0927   ,0.1292   ,0.7175 ,0.4731 ,-0.1606 ,0.3460  
L_4_chg_restriction_2_0       ,-0.0157  ,0.0746   ,-0.2104,0.8334 ,-0.1619 ,0.1305  
L_4_entry_rate_whole          ,-0.0898  ,0.7501   ,-0.1198,0.9047 ,-1.5606 ,1.3810  
L_4_log_gdp                   ,0.0573   ,0.1350   ,0.4244 ,0.6713 ,-0.2074 ,0.3219  
L_5_chg_restriction_2_0       ,-0.0786  ,0.0772   ,-1.0187,0.3084 ,-0.2299 ,0.0727  
L_5_entry_rate_whole          ,4.1553   ,0.6897   ,6.0251 ,0.0000 ,2.8030  ,5.5076  
L_5_log_gdp                   ,0.1211   ,0.1269   ,0.9538 ,0.3403 ,-0.1278 ,0.3700  
L_6_entry_rate_whole          ,0.5666   ,0.4955   ,1.1435 ,0.2529 ,-0.4050 ,1.5382  
L_6_log_gdp                   ,-0.1806  ,0.0949   ,-1.9026,0.0572 ,-0.3667 ,0.0055  
cross                         ,0.1153   ,0.0399   ,2.8907 ,0.0039 ,0.0371  ,0.1935  
large_firm                    ,-1.5186  ,0.4434   ,-3.4248,0.0006 ,-2.3881 ,-0.6491 
pre_cohort_log_restriction_2_0,0.0137   ,0.0387   ,0.3532 ,0.7239 ,-0.0622 ,0.0895  

F-test for Poolability: 8.5122
P-value: 0.0000
Distribution: F(43,2726)

Included effects: Entity, Time
