                     PanelOLS Estimation Summary                     
Dep. Variable:   ,estabs_exit     ,  R-squared:           ,0.0253    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-0.4080   
No. Observations:,2347            ,  R-squared (Within):  ,-0.3301   
Date:            ,Thu, Jul 21 2022,  R-squared (Overall): ,-0.3565   
Time:            ,12:56:53        ,  Log-likelihood       ,-1.997e+04
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,178.32    
Entities:        ,17              ,  P-value              ,0.0000    
Avg Obs:         ,138.06          ,  Distribution:        ,F(18,2285)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,218.00          ,  F-statistic (robust):,18.802    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,33              ,  Distribution:        ,F(18,2285)
Avg Obs:         ,71.121          ,                       ,          
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,87.000          ,                       ,          
                 ,                ,                       ,          
                                  Parameter Estimates                                   
                              ,Parameter ,Std. Err., T-stat,P-value, Lower CI , Upper CI
const                         ,-1.092e+04,7126.8   ,-1.5318,0.1257 ,-2.489e+04,3058.5   
L_0_entry_rate_whole          ,-6107.9   ,8533.2   ,-0.7158,0.4742 ,-2.284e+04,1.063e+04
L_0_log_gdp                   ,59.257    ,1376.3   ,0.0431 ,0.9657 ,-2639.7   ,2758.2   
L_1_entry_rate_whole          ,1029.2    ,9525.5   ,0.1081 ,0.9140 ,-1.765e+04,1.971e+04
L_1_log_gdp                   ,265.88    ,1857.3   ,0.1432 ,0.8862 ,-3376.4   ,3908.1   
L_2_entry_rate_whole          ,-1339.5   ,8094.4   ,-0.1655,0.8686 ,-1.721e+04,1.453e+04
L_2_log_gdp                   ,271.62    ,1802.0   ,0.1507 ,0.8802 ,-3262.2   ,3805.4   
L_3_entry_rate_whole          ,1150.3    ,7321.0   ,0.1571 ,0.8752 ,-1.321e+04,1.551e+04
L_3_log_gdp                   ,462.33    ,1806.2   ,0.2560 ,0.7980 ,-3079.6   ,4004.2   
L_4_entry_rate_whole          ,-619.03   ,7618.1   ,-0.0813,0.9352 ,-1.556e+04,1.432e+04
L_4_log_gdp                   ,-404.96   ,1719.1   ,-0.2356,0.8138 ,-3776.2   ,2966.3   
L_5_entry_rate_whole          ,6273.3    ,7696.8   ,0.8151 ,0.4151 ,-8820.2   ,2.137e+04
L_5_log_gdp                   ,77.207    ,1712.2   ,0.0451 ,0.9640 ,-3280.4   ,3434.8   
L_6_entry_rate_whole          ,-2573.8   ,6009.6   ,-0.4283,0.6685 ,-1.436e+04,9211.1   
L_6_log_gdp                   ,573.40    ,1251.4   ,0.4582 ,0.6468 ,-1880.5   ,3027.3   
cross                         ,-39.207   ,42.361   ,-0.9255,0.3548 ,-122.28   ,43.864   
full_chg_restriction_2_0      ,112.66    ,2535.0   ,0.0444 ,0.9646 ,-4858.5   ,5083.9   
large_firm                    ,-684.81   ,445.91   ,-1.5358,0.1247 ,-1559.2   ,189.61   
pre_cohort_log_restriction_2_0,458.74    ,467.07   ,0.9822 ,0.3261 ,-457.19   ,1374.7   

F-test for Poolability: 21.926
P-value: 0.0000
Distribution: F(43,2285)

Included effects: Entity, Time
