                      PanelOLS Estimation Summary                      
Dep. Variable:   ,per_emp_chg_cohort,  R-squared:           ,0.1923    
Estimator:       ,PanelOLS          ,  R-squared (Between): ,-5.7805   
No. Observations:,3274              ,  R-squared (Within):  ,-0.1975   
Date:            ,Wed, Aug 10 2022  ,  R-squared (Overall): ,-0.6702   
Time:            ,16:26:22          ,  Log-likelihood       ,2570.2    
Cov. Estimator:  ,Robust            ,                       ,          
                 ,                  ,  F-statistic:         ,39.376    
Entities:        ,17                ,  P-value              ,0.0000    
Avg Obs:         ,192.59            ,  Distribution:        ,F(20,3206)
Min Obs:         ,0.0000            ,                       ,          
Max Obs:         ,290.00            ,  F-statistic (robust):,19.220    
                 ,                  ,  P-value              ,0.0000    
Time periods:    ,38                ,  Distribution:        ,F(20,3206)
Avg Obs:         ,86.158            ,                       ,          
Min Obs:         ,0.0000            ,                       ,          
Max Obs:         ,105.00            ,                       ,          
                 ,                  ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,0.9345   ,0.4322   ,2.1623 ,0.0307 ,0.0871  ,1.7819  
L_0_chg_log_restriction_2_0   ,-0.1456  ,0.0818   ,-1.7801,0.0752 ,-0.3059 ,0.0148  
L_0_entry_rate_whole          ,0.9153   ,0.5923   ,1.5453 ,0.1224 ,-0.2461 ,2.0767  
L_0_log_gdp                   ,-0.0625  ,0.1033   ,-0.6048,0.5453 ,-0.2651 ,0.1401  
L_1_chg_log_restriction_2_0   ,-0.1952  ,0.0851   ,-2.2937,0.0219 ,-0.3620 ,-0.0283 
L_1_entry_rate_whole          ,-0.3809  ,0.7993   ,-0.4766,0.6337 ,-1.9482 ,1.1863  
L_1_log_gdp                   ,0.1285   ,0.1701   ,0.7555 ,0.4500 ,-0.2051 ,0.4621  
L_2_chg_log_restriction_2_0   ,-0.0886  ,0.0869   ,-1.0187,0.3084 ,-0.2590 ,0.0819  
L_2_entry_rate_whole          ,0.8715   ,0.7695   ,1.1326 ,0.2575 ,-0.6372 ,2.3801  
L_2_log_gdp                   ,0.0732   ,0.1604   ,0.4563 ,0.6482 ,-0.2412 ,0.3876  
L_3_chg_log_restriction_2_0   ,-0.0427  ,0.0854   ,-0.5007,0.6166 ,-0.2101 ,0.1246  
L_3_entry_rate_whole          ,-0.5513  ,0.6962   ,-0.7918,0.4285 ,-1.9164 ,0.8138  
L_3_log_gdp                   ,0.0375   ,0.1475   ,0.2540 ,0.7995 ,-0.2517 ,0.3267  
L_4_chg_log_restriction_2_0   ,0.0512   ,0.0644   ,0.7962 ,0.4260 ,-0.0750 ,0.1774  
L_4_entry_rate_whole          ,5.3521   ,0.7126   ,7.5105 ,0.0000 ,3.9549  ,6.7494  
L_4_log_gdp                   ,0.0966   ,0.1386   ,0.6973 ,0.4857 ,-0.1751 ,0.3684  
L_5_entry_rate_whole          ,-2.0994  ,0.5534   ,-3.7935,0.0002 ,-3.1845 ,-1.0143 
L_5_log_gdp                   ,-0.3193  ,0.0934   ,-3.4169,0.0006 ,-0.5025 ,-0.1361 
cross                         ,0.0403   ,0.0388   ,1.0383 ,0.2992 ,-0.0358 ,0.1163  
large_firm                    ,-0.7671  ,0.4338   ,-1.7682,0.0771 ,-1.6177 ,0.0835  
pre_cohort_log_restriction_2_0,-0.1078  ,0.0301   ,-3.5784,0.0004 ,-0.1669 ,-0.0487 

F-test for Poolability: 27.531
P-value: 0.0000
Distribution: F(47,3206)

Included effects: Entity, Time
