                     PanelOLS Estimation Summary                     
Dep. Variable:   ,log_emp         ,  R-squared:           ,0.1484    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,0.3390    
No. Observations:,2909            ,  R-squared (Within):  ,-1.0429   
Date:            ,Wed, Aug 10 2022,  R-squared (Overall): ,0.0853    
Time:            ,16:25:25        ,  Log-likelihood       ,-700.10   
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,8.314e+04 
Entities:        ,17              ,  P-value              ,0.0000    
Avg Obs:         ,171.12          ,  Distribution:        ,F(23,2840)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,261.00          ,  F-statistic (robust):,29.588    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,38              ,  Distribution:        ,F(23,2840)
Avg Obs:         ,76.553          ,                       ,          
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,96.000          ,                       ,          
                 ,                ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,6.1584   ,1.0139   ,6.0740 ,0.0000 ,4.1704  ,8.1465  
L_0_chg_log_restriction_2_0   ,-0.2912  ,0.1715   ,-1.6975,0.0897 ,-0.6275 ,0.0452  
L_0_entry_rate_whole          ,-1.6763  ,1.5952   ,-1.0508,0.2934 ,-4.8041 ,1.4515  
L_0_log_gdp                   ,0.6126   ,0.2488   ,2.4622 ,0.0139 ,0.1247  ,1.1005  
L_1_chg_log_restriction_2_0   ,-0.3161  ,0.1625   ,-1.9455,0.0518 ,-0.6346 ,0.0025  
L_1_entry_rate_whole          ,0.8788   ,2.3037   ,0.3815 ,0.7029 ,-3.6384 ,5.3960  
L_1_log_gdp                   ,0.1674   ,0.3249   ,0.5151 ,0.6065 ,-0.4697 ,0.8044  
L_2_chg_log_restriction_2_0   ,-0.3913  ,0.1525   ,-2.5655,0.0104 ,-0.6903 ,-0.0922 
L_2_entry_rate_whole          ,-1.3482  ,3.0679   ,-0.4395,0.6604 ,-7.3637 ,4.6673  
L_2_log_gdp                   ,-0.0289  ,0.3045   ,-0.0950,0.9243 ,-0.6260 ,0.5682  
L_3_chg_log_restriction_2_0   ,-0.3232  ,0.1573   ,-2.0547,0.0400 ,-0.6317 ,-0.0148 
L_3_entry_rate_whole          ,0.5093   ,3.4187   ,0.1490 ,0.8816 ,-6.1942 ,7.2128  
L_3_log_gdp                   ,-0.1001  ,0.3049   ,-0.3285,0.7426 ,-0.6979 ,0.4976  
L_4_chg_log_restriction_2_0   ,-0.2759  ,0.1554   ,-1.7749,0.0760 ,-0.5807 ,0.0289  
L_4_entry_rate_whole          ,0.6613   ,2.8232   ,0.2343 ,0.8148 ,-4.8744 ,6.1971  
L_4_log_gdp                   ,0.0365   ,0.2990   ,0.1220 ,0.9029 ,-0.5499 ,0.6228  
L_5_chg_log_restriction_2_0   ,-0.2175  ,0.1464   ,-1.4857,0.1375 ,-0.5045 ,0.0695  
L_5_entry_rate_whole          ,4.7071   ,2.2419   ,2.0996 ,0.0359 ,0.3112  ,9.1030  
L_5_log_gdp                   ,0.1328   ,0.3052   ,0.4351 ,0.6635 ,-0.4657 ,0.7313  
L_6_entry_rate_whole          ,1.4620   ,1.5204   ,0.9616 ,0.3363 ,-1.5191 ,4.4431  
L_6_log_gdp                   ,0.1797   ,0.2232   ,0.8051 ,0.4208 ,-0.2580 ,0.6174  
cross                         ,0.3488   ,0.0380   ,9.1845 ,0.0000 ,0.2743  ,0.4233  
large_firm                    ,-4.6276  ,0.3988   ,-11.604,0.0000 ,-5.4096 ,-3.8456 
pre_cohort_log_restriction_2_0,-0.2805  ,0.0920   ,-3.0493,0.0023 ,-0.4608 ,-0.1001 

F-test for Poolability: 210.07
P-value: 0.0000
Distribution: F(45,2840)

Included effects: Entity, Time
