,age,Coef,lower_ci,upper_ci
0,1,-0.02041725269646045,-0.10141350736579577,0.06057900197287488
1,2,-0.1149071966704294,-0.18864857868098117,-0.04116581465987762
2,3,-0.09760916540003345,-0.1793157606970988,-0.01590257010296807
3,4,-0.04583131394202682,-0.11081372788400451,0.019151099999950856
4,5,-0.015212180596378423,-0.038781034418062715,0.008356673225305868
