                     PanelOLS Estimation Summary                     
Dep. Variable:   ,log_avg_emp_chg ,  R-squared:           ,0.0429    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-12.745   
No. Observations:,2977            ,  R-squared (Within):  ,0.1006    
Date:            ,Thu, Jul 21 2022,  R-squared (Overall): ,-0.0036   
Time:            ,14:28:33        ,  Log-likelihood       ,6226.8    
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,17.941    
Entities:        ,17              ,  P-value              ,0.0000    
Avg Obs:         ,175.12          ,  Distribution:        ,F(17,2912)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,265.00          ,  F-statistic (robust):,5.5111    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,35              ,  Distribution:        ,F(17,2912)
Avg Obs:         ,85.057          ,                       ,          
Min Obs:         ,76.000          ,                       ,          
Max Obs:         ,97.000          ,                       ,          
                 ,                ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,-0.1662  ,0.0934   ,-1.7804,0.0751 ,-0.3493 ,0.0168  
L_0_chg_restriction_2_0       ,0.0096   ,0.0156   ,0.6112 ,0.5411 ,-0.0211 ,0.0402  
L_0_entry_rate_whole          ,0.2920   ,0.1412   ,2.0685 ,0.0387 ,0.0152  ,0.5688  
L_0_log_gdp                   ,0.0804   ,0.0244   ,3.2885 ,0.0010 ,0.0325  ,0.1283  
L_1_chg_restriction_2_0       ,0.0127   ,0.0164   ,0.7767 ,0.4374 ,-0.0194 ,0.0448  
L_1_entry_rate_whole          ,-0.1749  ,0.1571   ,-1.1129,0.2659 ,-0.4830 ,0.1333  
L_1_log_gdp                   ,0.0488   ,0.0299   ,1.6331 ,0.1026 ,-0.0098 ,0.1073  
L_2_chg_restriction_2_0       ,-0.0176  ,0.0146   ,-1.2091,0.2267 ,-0.0462 ,0.0110  
L_2_entry_rate_whole          ,0.0594   ,0.1471   ,0.4039 ,0.6863 ,-0.2290 ,0.3479  
L_2_log_gdp                   ,-0.0567  ,0.0288   ,-1.9710,0.0488 ,-0.1132 ,-0.0003 
L_3_chg_restriction_2_0       ,-0.0113  ,0.0146   ,-0.7762,0.4377 ,-0.0398 ,0.0172  
L_3_entry_rate_whole          ,0.1254   ,0.1589   ,0.7895 ,0.4299 ,-0.1861 ,0.4370  
L_3_log_gdp                   ,-0.0211  ,0.0328   ,-0.6431,0.5202 ,-0.0855 ,0.0433  
L_4_entry_rate_whole          ,-0.1266  ,0.1229   ,-1.0300,0.3031 ,-0.3676 ,0.1144  
L_4_log_gdp                   ,-0.0269  ,0.0230   ,-1.1697,0.2422 ,-0.0721 ,0.0182  
cross                         ,0.0380   ,0.0235   ,1.6219 ,0.1049 ,-0.0079 ,0.0840  
large_firm                    ,-0.4597  ,0.2543   ,-1.8076,0.0708 ,-0.9583 ,0.0390  
pre_cohort_log_restriction_2_0,-0.0010  ,0.0072   ,-0.1438,0.8857 ,-0.0151 ,0.0130  

F-test for Poolability: 11.702
P-value: 0.0000
Distribution: F(47,2912)

Included effects: Entity, Time
