,age,Coef,lower_ci,upper_ci
0,1,5.615447513137413,-8.826199963066625,20.05709498934145
1,2,1.8303665134597376,-11.656812516937034,15.317545543856507
2,3,-0.4479452056859147,-7.860424858103697,6.964534446731868
3,4,4.709141143307517,-7.255390104844275,16.67367239145931
4,5,-8.450511294060767,-14.365923951252475,-2.5350986368690602
