                     PanelOLS Estimation Summary                     
Dep. Variable:   ,per_emp_chg     ,  R-squared:           ,0.3097    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-3.7615   
No. Observations:,3067            ,  R-squared (Within):  ,0.3886    
Date:            ,Thu, Jul 21 2022,  R-squared (Overall): ,0.2522    
Time:            ,14:29:54        ,  Log-likelihood       ,3742.8    
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,112.41    
Entities:        ,17              ,  P-value              ,0.0000    
Avg Obs:         ,180.41          ,  Distribution:        ,F(12,3006)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,271.00          ,  F-statistic (robust):,38.788    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,36              ,  Distribution:        ,F(12,3006)
Avg Obs:         ,85.194          ,                       ,          
Min Obs:         ,75.000          ,                       ,          
Max Obs:         ,99.000          ,                       ,          
                 ,                ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,-0.5880  ,0.2147   ,-2.7388,0.0062 ,-1.0090 ,-0.1670 
L_0_entry_rate_whole          ,-6.0607  ,0.4923   ,-12.311,0.0000 ,-7.0260 ,-5.0954 
L_0_log_gdp                   ,-0.1281  ,0.0557   ,-2.3011,0.0215 ,-0.2373 ,-0.0189 
L_1_entry_rate_whole          ,0.0452   ,0.5391   ,0.0838 ,0.9332 ,-1.0119 ,1.1022  
L_1_log_gdp                   ,0.1807   ,0.0748   ,2.4171 ,0.0157 ,0.0341  ,0.3273  
L_2_entry_rate_whole          ,4.9591   ,0.4905   ,10.110 ,0.0000 ,3.9973  ,5.9208  
L_2_log_gdp                   ,0.0476   ,0.0750   ,0.6343 ,0.5259 ,-0.0995 ,0.1948  
L_3_entry_rate_whole          ,0.3574   ,0.3724   ,0.9596 ,0.3373 ,-0.3729 ,1.0877  
L_3_log_gdp                   ,-0.0449  ,0.0533   ,-0.8429,0.3994 ,-0.1495 ,0.0596  
cross                         ,0.0596   ,0.0421   ,1.4167 ,0.1567 ,-0.0229 ,0.1421  
full_chg_restriction_2_0      ,0.0179   ,0.0457   ,0.3932 ,0.6942 ,-0.0716 ,0.1075  
large_firm                    ,-0.8538  ,0.4744   ,-1.8000,0.0720 ,-1.7839 ,0.0763  
pre_cohort_log_restriction_2_0,0.0296   ,0.0175   ,1.6892 ,0.0913 ,-0.0048 ,0.0640  

F-test for Poolability: 19.534
P-value: 0.0000
Distribution: F(48,3006)

Included effects: Entity, Time
