                     PanelOLS Estimation Summary                     
Dep. Variable:   ,estabs_exit     ,  R-squared:           ,0.0271    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-0.4046   
No. Observations:,2461            ,  R-squared (Within):  ,-0.3837   
Date:            ,Thu, Jul 21 2022,  R-squared (Overall): ,-0.3910   
Time:            ,12:57:01        ,  Log-likelihood       ,-2.138e+04
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,197.99    
Entities:        ,17              ,  P-value              ,0.0000    
Avg Obs:         ,144.76          ,  Distribution:        ,F(18,2397)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,220.00          ,  F-statistic (robust):,19.849    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,34              ,  Distribution:        ,F(18,2397)
Avg Obs:         ,72.382          ,                       ,          
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,82.000          ,                       ,          
                 ,                ,                       ,          
                                  Parameter Estimates                                   
                              ,Parameter ,Std. Err., T-stat,P-value, Lower CI , Upper CI
const                         ,-1.378e+04,7586.6   ,-1.8163,0.0695 ,-2.866e+04,1097.7   
L_0_entry_rate_whole          ,-5365.5   ,7483.5   ,-0.7170,0.4735 ,-2.004e+04,9309.3   
L_0_log_gdp                   ,-153.43   ,1537.4   ,-0.0998,0.9205 ,-3168.2   ,2861.3   
L_1_entry_rate_whole          ,-293.87   ,9196.0   ,-0.0320,0.9745 ,-1.833e+04,1.774e+04
L_1_log_gdp                   ,295.41    ,1996.3   ,0.1480 ,0.8824 ,-3619.2   ,4210.0   
L_2_entry_rate_whole          ,-213.96   ,8794.7   ,-0.0243,0.9806 ,-1.746e+04,1.703e+04
L_2_log_gdp                   ,595.06    ,2035.5   ,0.2923 ,0.7700 ,-3396.4   ,4586.6   
L_3_entry_rate_whole          ,-231.73   ,8818.6   ,-0.0263,0.9790 ,-1.752e+04,1.706e+04
L_3_log_gdp                   ,503.40    ,1975.3   ,0.2549 ,0.7989 ,-3370.0   ,4376.8   
L_4_entry_rate_whole          ,6117.0    ,8678.8   ,0.7048 ,0.4810 ,-1.09e+04 ,2.314e+04
L_4_log_gdp                   ,-111.00   ,1908.2   ,-0.0582,0.9536 ,-3852.9   ,3630.9   
L_5_entry_rate_whole          ,-2158.3   ,6769.3   ,-0.3188,0.7499 ,-1.543e+04,1.112e+04
L_5_log_gdp                   ,403.83    ,1436.1   ,0.2812 ,0.7786 ,-2412.3   ,3220.0   
cross                         ,-28.924   ,53.079   ,-0.5449,0.5859 ,-133.01   ,75.161   
curr_chg_restriction_2_0      ,-53.851   ,1220.1   ,-0.0441,0.9648 ,-2446.4   ,2338.7   
enter_chg_restriction_2_0     ,232.03    ,1128.1   ,0.2057 ,0.8371 ,-1980.1   ,2444.2   
large_firm                    ,-1046.2   ,562.87   ,-1.8587,0.0632 ,-2149.9   ,57.579   
life_chg_restriction_2_0      ,-43.546   ,2117.7   ,-0.0206,0.9836 ,-4196.3   ,4109.2   
pre_cohort_log_restriction_2_0,629.55    ,494.59   ,1.2729 ,0.2032 ,-340.31   ,1599.4   

F-test for Poolability: 23.285
P-value: 0.0000
Distribution: F(45,2397)

Included effects: Entity, Time
