                         PanelOLS Estimation Summary                         
Dep. Variable:   ,job_creation_continuers,  R-squared:           ,0.4439     
Estimator:       ,PanelOLS               ,  R-squared (Between): ,0.4985     
No. Observations:,17709                  ,  R-squared (Within):  ,0.3515     
Date:            ,Sun, Jun 19 2022       ,  R-squared (Overall): ,0.4030     
Time:            ,15:36:10               ,  Log-likelihood       ,-1.648e+05 
Cov. Estimator:  ,Robust                 ,                       ,           
                 ,                       ,  F-statistic:         ,1083.6     
Entities:        ,17                     ,  P-value              ,0.0000     
Avg Obs:         ,1041.7                 ,  Distribution:        ,F(13,17646)
Min Obs:         ,0.0000                 ,                       ,           
Max Obs:         ,1569.0                 ,  F-statistic (robust):,554.32     
                 ,                       ,  P-value              ,0.0000     
Time periods:    ,37                     ,  Distribution:        ,F(13,17646)
Avg Obs:         ,478.62                 ,                       ,           
Min Obs:         ,76.000                 ,                       ,           
Max Obs:         ,918.00                 ,                       ,           
                 ,                       ,                       ,           
                                     Parameter Estimates                                     
                                  ,Parameter ,Std. Err., T-stat,P-value, Lower CI , Upper CI 
C(age_grp_dummy)[T.1.0]           ,-2.319e+04,2243.0   ,-10.341,0.0000 ,-2.759e+04,-1.88e+04 
C(age_grp_dummy)[T.2.0]           ,-2.484e+04,2247.9   ,-11.050,0.0000 ,-2.924e+04,-2.043e+04
C(age_grp_dummy)[T.3.0]           ,-2.533e+04,2247.6   ,-11.270,0.0000 ,-2.974e+04,-2.093e+04
C(age_grp_dummy)[T.4.0]           ,-2.563e+04,2246.4   ,-11.412,0.0000 ,-3.004e+04,-2.123e+04
C(age_grp_dummy)[T.5.0]           ,-2.578e+04,2245.6   ,-11.478,0.0000 ,-3.018e+04,-2.137e+04
L_0_entry_rate_whole              ,-8388.0   ,1979.8   ,-4.2367,0.0000 ,-1.227e+04,-4507.3   
L_0_log_gdp                       ,851.77    ,228.54   ,3.7271 ,0.0002 ,403.82    ,1299.7    
L_0_log_restriction_2_0           ,253.93    ,279.26   ,0.9093 ,0.3632 ,-293.45   ,801.31    
avg_entry_rate_whole              ,2160.7    ,2051.3   ,1.0533 ,0.2922 ,-1860.1   ,6181.5    
avg_log_gdp                       ,672.86    ,210.73   ,3.1930 ,0.0014 ,259.81    ,1085.9    
avg_log_restriction_2_0           ,76.313    ,314.00   ,0.2430 ,0.8080 ,-539.16   ,691.78    
large_firm                        ,1578.8    ,512.73   ,3.0791 ,0.0021 ,573.76    ,2583.7    
log_emp_cohort                    ,1894.9    ,49.923   ,37.956 ,0.0000 ,1797.0    ,1992.7    
avg_log_restriction_2_0:large_firm,-302.79   ,46.692   ,-6.4848,0.0000 ,-394.31   ,-211.27   

F-test for Poolability: 106.48
P-value: 0.0000
Distribution: F(49,17646)

Included effects: Entity, Time
