,age,Coef,lower_ci,upper_ci
0,1,5.615447513136075,-8.826199963437652,20.057094989709803
1,2,1.8303665134600067,-11.656812517048895,15.317545543968908
2,3,-2.083493094311115,-9.9644877068595,5.7975015182372704
3,4,4.390788376872945,-1.888065706042644,10.669642459788534
4,5,-5.845433411302148,-13.025973226336045,1.33510640373175
