,age,Coef,lower_ci,upper_ci
0,2,0.08345571349041817,0.014205080424826183,0.15270634655601015
1,3,0.030271094528079513,-0.026617104249382965,0.087159293305542
2,4,-0.0061298947217039304,-0.050446147107959305,0.038186357664551446
3,5,-0.01799538058991955,-0.059143126936068144,0.023152365756229046
