                     PanelOLS Estimation Summary                     
Dep. Variable:   ,estabs_exit     ,  R-squared:           ,0.0309    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-0.4650   
No. Observations:,2580            ,  R-squared (Within):  ,-0.5430   
Date:            ,Thu, Jul 21 2022,  R-squared (Overall): ,-0.5145   
Time:            ,12:56:53        ,  Log-likelihood       ,-2.307e+04
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,287.48    
Entities:        ,17              ,  P-value              ,0.0000    
Avg Obs:         ,151.76          ,  Distribution:        ,F(14,2518)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,223.00          ,  F-statistic (robust):,21.394    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,35              ,  Distribution:        ,F(14,2518)
Avg Obs:         ,73.714          ,                       ,          
Min Obs:         ,63.000          ,                       ,          
Max Obs:         ,83.000          ,                       ,          
                 ,                ,                       ,          
                                  Parameter Estimates                                   
                              ,Parameter ,Std. Err., T-stat,P-value, Lower CI , Upper CI
const                         ,-1.962e+04,9401.2   ,-2.0867,0.0370 ,-3.805e+04,-1182.9  
L_0_entry_rate_whole          ,-7389.2   ,9186.9   ,-0.8043,0.4213 ,-2.54e+04 ,1.063e+04
L_0_log_gdp                   ,28.822    ,1846.2   ,0.0156 ,0.9875 ,-3591.5   ,3649.1   
L_1_entry_rate_whole          ,195.37    ,1.173e+04,0.0167 ,0.9867 ,-2.281e+04,2.32e+04 
L_1_log_gdp                   ,388.24    ,2452.0   ,0.1583 ,0.8742 ,-4419.9   ,5196.4   
L_2_entry_rate_whole          ,-2755.4   ,1.21e+04 ,-0.2277,0.8199 ,-2.648e+04,2.097e+04
L_2_log_gdp                   ,779.42    ,2475.7   ,0.3148 ,0.7529 ,-4075.2   ,5634.0   
L_3_entry_rate_whole          ,8648.5    ,1.165e+04,0.7427 ,0.4578 ,-1.419e+04,3.148e+04
L_3_log_gdp                   ,500.65    ,2281.4   ,0.2195 ,0.8263 ,-3972.9   ,4974.2   
L_4_entry_rate_whole          ,-1411.3   ,9172.4   ,-0.1539,0.8777 ,-1.94e+04 ,1.657e+04
L_4_log_gdp                   ,373.47    ,1790.3   ,0.2086 ,0.8348 ,-3137.2   ,3884.1   
cross                         ,11.681    ,63.665   ,0.1835 ,0.8544 ,-113.16   ,136.52   
full_chg_restriction_2_0      ,505.87    ,2317.5   ,0.2183 ,0.8272 ,-4038.5   ,5050.3   
large_firm                    ,-1876.5   ,700.64   ,-2.6783,0.0074 ,-3250.4   ,-502.64  
pre_cohort_log_restriction_2_0,932.28    ,639.87   ,1.4570 ,0.1452 ,-322.44   ,2187.0   

F-test for Poolability: 26.465
P-value: 0.0000
Distribution: F(47,2518)

Included effects: Entity, Time
