,age,Coef,lower_ci,upper_ci
0,2,-184.96677146983623,-1532.968293837978,1163.0347508983057
1,3,-324.7184258151718,-689.447086145482,40.01023451513828
2,4,24.183026280512614,-653.4667477687568,701.8328003297821
3,5,-254.30608338353233,-1114.2477296245504,605.6355628574856
