                     PanelOLS Estimation Summary                     
Dep. Variable:   ,log_emp_chg     ,  R-squared:           ,0.1869    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-4.1077   
No. Observations:,2959            ,  R-squared (Within):  ,0.2195    
Date:            ,Wed, Aug 10 2022,  R-squared (Overall): ,0.1639    
Time:            ,15:47:22        ,  Log-likelihood       ,3770.2    
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,33.570    
Entities:        ,17              ,  P-value              ,0.0000    
Avg Obs:         ,174.06          ,  Distribution:        ,F(20,2891)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,266.00          ,  F-statistic (robust):,14.693    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,38              ,  Distribution:        ,F(20,2891)
Avg Obs:         ,77.868          ,                       ,          
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,92.000          ,                       ,          
                 ,                ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,0.2507   ,0.1709   ,1.4669 ,0.1425 ,-0.0844 ,0.5859  
L_0_chg_log_restriction_2_0   ,-0.0350  ,0.0333   ,-1.0500,0.2938 ,-0.1002 ,0.0303  
L_0_entry_rate_whole          ,0.8709   ,0.3848   ,2.2632 ,0.0237 ,0.1164  ,1.6254  
L_0_log_gdp                   ,0.0583   ,0.0450   ,1.2950 ,0.1954 ,-0.0300 ,0.1466  
L_1_chg_log_restriction_2_0   ,-0.0392  ,0.0314   ,-1.2485,0.2119 ,-0.1007 ,0.0223  
L_1_entry_rate_whole          ,-0.4354  ,0.5278   ,-0.8248,0.4095 ,-1.4704 ,0.5996  
L_1_log_gdp                   ,-0.0355  ,0.0647   ,-0.5490,0.5830 ,-0.1624 ,0.0913  
L_2_chg_log_restriction_2_0   ,0.0203   ,0.0303   ,0.6684 ,0.5039 ,-0.0392 ,0.0797  
L_2_entry_rate_whole          ,0.4480   ,0.3650   ,1.2272 ,0.2198 ,-0.2678 ,1.1637  
L_2_log_gdp                   ,-0.0222  ,0.0673   ,-0.3299,0.7415 ,-0.1541 ,0.1097  
L_3_chg_log_restriction_2_0   ,0.0143   ,0.0311   ,0.4594 ,0.6460 ,-0.0467 ,0.0753  
L_3_entry_rate_whole          ,-0.2248  ,0.3130   ,-0.7181,0.4727 ,-0.8385 ,0.3890  
L_3_log_gdp                   ,-0.0339  ,0.0546   ,-0.6212,0.5345 ,-0.1409 ,0.0731  
L_4_chg_log_restriction_2_0   ,0.0027   ,0.0289   ,0.0943 ,0.9249 ,-0.0540 ,0.0595  
L_4_entry_rate_whole          ,5.1194   ,0.4648   ,11.014 ,0.0000 ,4.2080  ,6.0308  
L_4_log_gdp                   ,0.1261   ,0.0544   ,2.3181 ,0.0205 ,0.0194  ,0.2328  
L_5_entry_rate_whole          ,-5.2130  ,0.3722   ,-14.006,0.0000 ,-5.9428 ,-4.4832 
L_5_log_gdp                   ,-0.1199  ,0.0382   ,-3.1377,0.0017 ,-0.1948 ,-0.0450 
cross                         ,0.0108   ,0.0355   ,0.3037 ,0.7614 ,-0.0588 ,0.0803  
large_firm                    ,-0.1301  ,0.3893   ,-0.3343,0.7382 ,-0.8935 ,0.6333  
pre_cohort_log_restriction_2_0,-0.0138  ,0.0147   ,-0.9376,0.3485 ,-0.0427 ,0.0151  

F-test for Poolability: 9.1284
P-value: 0.0000
Distribution: F(47,2891)

Included effects: Entity, Time
