                         PanelOLS Estimation Summary                         
Dep. Variable:   ,job_creation_continuers,  R-squared:           ,0.0601     
Estimator:       ,PanelOLS               ,  R-squared (Between): ,-0.0463    
No. Observations:,21893                  ,  R-squared (Within):  ,-0.2162    
Date:            ,Tue, Jul 05 2022       ,  R-squared (Overall): ,-0.0887    
Time:            ,16:07:35               ,  Log-likelihood       ,-1.911e+05 
Cov. Estimator:  ,Clustered              ,                       ,           
                 ,                       ,  F-statistic:         ,106.63     
Entities:        ,262                    ,  P-value              ,0.0000     
Avg Obs:         ,83.561                 ,  Distribution:        ,F(13,21680)
Min Obs:         ,0.0000                 ,                       ,           
Max Obs:         ,137.00                 ,  F-statistic (robust):,6.508e+05  
                 ,                       ,  P-value              ,0.0000     
Time periods:    ,36                     ,  Distribution:        ,F(13,21680)
Avg Obs:         ,608.14                 ,                       ,           
Min Obs:         ,160.00                 ,                       ,           
Max Obs:         ,646.00                 ,                       ,           
                 ,                       ,                       ,           
                                Parameter Estimates                                 
                           ,Parameter ,Std. Err., T-stat,P-value, Lower CI ,Upper CI
C(age_grp_dummy)[T.2.0]    ,-1.649e+04,6834.1   ,-2.4125,0.0159 ,-2.988e+04,-3091.6 
C(age_grp_dummy)[T.3.0]    ,-1.67e+04 ,6877.9   ,-2.4284,0.0152 ,-3.018e+04,-3220.9 
C(age_grp_dummy)[T.4.0]    ,-1.681e+04,6903.2   ,-2.4356,0.0149 ,-3.034e+04,-3282.3 
C(age_grp_dummy)[T.5.0]    ,-1.689e+04,6925.0   ,-2.4383,0.0148 ,-3.046e+04,-3311.6 
L_0_entry_rate_whole       ,-1603.8   ,946.71   ,-1.6941,0.0903 ,-3459.4   ,251.80  
L_0_log_gdp                ,937.94    ,340.53   ,2.7543 ,0.0059 ,270.47    ,1605.4  
L_0_log_restriction_2_0    ,-470.03   ,294.63   ,-1.5953,0.1107 ,-1047.5   ,107.46  
cohort_entry_rate_whole    ,495.63    ,608.17   ,0.8150 ,0.4151 ,-696.42   ,1687.7  
cohort_log_gdp             ,346.24    ,237.22   ,1.4596 ,0.1444 ,-118.72   ,811.20  
cohort_log_restriction_2_0 ,1179.7    ,474.88   ,2.4843 ,0.0130 ,248.94    ,2110.5  
inc_avg_entry_rate_whole   ,83.371    ,468.19   ,0.1781 ,0.8587 ,-834.32   ,1001.1  
inc_avg_log_gdp            ,-47.288   ,154.68   ,-0.3057,0.7598 ,-350.47   ,255.89  
inc_avg_log_restriction_2_0,65.087    ,180.22   ,0.3612 ,0.7180 ,-288.16   ,418.33  
log_emp_cohort             ,350.21    ,117.15   ,2.9894 ,0.0028 ,120.58    ,579.83  

F-test for Poolability: 238.69
P-value: 0.0000
Distribution: F(199,21680)

Included effects: Entity, Time
