                      PanelOLS Estimation Summary                      
Dep. Variable:   ,log_emp_chg_cohort,  R-squared:           ,0.1763    
Estimator:       ,PanelOLS          ,  R-squared (Between): ,-3.2142   
No. Observations:,2909              ,  R-squared (Within):  ,-0.0266   
Date:            ,Wed, Aug 10 2022  ,  R-squared (Overall): ,-0.3802   
Time:            ,16:25:44          ,  Log-likelihood       ,2037.0    
Cov. Estimator:  ,Robust            ,                       ,          
                 ,                  ,  F-statistic:         ,31.304    
Entities:        ,17                ,  P-value              ,0.0000    
Avg Obs:         ,171.12            ,  Distribution:        ,F(23,2840)
Min Obs:         ,0.0000            ,                       ,          
Max Obs:         ,261.00            ,  F-statistic (robust):,11.407    
                 ,                  ,  P-value              ,0.0000    
Time periods:    ,38                ,  Distribution:        ,F(23,2840)
Avg Obs:         ,76.553            ,                       ,          
Min Obs:         ,0.0000            ,                       ,          
Max Obs:         ,96.000            ,                       ,          
                 ,                  ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,0.4811   ,0.5531   ,0.8698 ,0.3845 ,-0.6034 ,1.5657  
L_0_chg_log_restriction_2_0   ,-0.2136  ,0.0838   ,-2.5489,0.0109 ,-0.3779 ,-0.0493 
L_0_entry_rate_whole          ,0.8669   ,0.7612   ,1.1388 ,0.2549 ,-0.6258 ,2.3595  
L_0_log_gdp                   ,0.2035   ,0.1115   ,1.8241 ,0.0682 ,-0.0152 ,0.4222  
L_1_chg_log_restriction_2_0   ,-0.0772  ,0.0873   ,-0.8845,0.3765 ,-0.2483 ,0.0939  
L_1_entry_rate_whole          ,0.3038   ,1.0142   ,0.2995 ,0.7645 ,-1.6849 ,2.2925  
L_1_log_gdp                   ,-0.0359  ,0.1522   ,-0.2357,0.8137 ,-0.3343 ,0.2625  
L_2_chg_log_restriction_2_0   ,-0.2693  ,0.0964   ,-2.7925,0.0053 ,-0.4583 ,-0.0802 
L_2_entry_rate_whole          ,0.3009   ,0.9682   ,0.3108 ,0.7560 ,-1.5975 ,2.1992  
L_2_log_gdp                   ,-0.1922  ,0.1638   ,-1.1727,0.2410 ,-0.5134 ,0.1291  
L_3_chg_log_restriction_2_0   ,-0.0884  ,0.1006   ,-0.8792,0.3794 ,-0.2856 ,0.1088  
L_3_entry_rate_whole          ,0.2534   ,0.9530   ,0.2659 ,0.7904 ,-1.6152 ,2.1220  
L_3_log_gdp                   ,-0.0192  ,0.1850   ,-0.1039,0.9173 ,-0.3819 ,0.3435  
L_4_chg_log_restriction_2_0   ,-0.0742  ,0.0998   ,-0.7435,0.4573 ,-0.2699 ,0.1215  
L_4_entry_rate_whole          ,0.1357   ,0.8325   ,0.1630 ,0.8706 ,-1.4966 ,1.7680  
L_4_log_gdp                   ,0.1906   ,0.1717   ,1.1098 ,0.2672 ,-0.1461 ,0.5273  
L_5_chg_log_restriction_2_0   ,0.0153   ,0.0918   ,0.1669 ,0.8675 ,-0.1646 ,0.1952  
L_5_entry_rate_whole          ,4.4276   ,0.8005   ,5.5313 ,0.0000 ,2.8580  ,5.9971  
L_5_log_gdp                   ,0.0834   ,0.1493   ,0.5587 ,0.5764 ,-0.2094 ,0.3762  
L_6_entry_rate_whole          ,-0.9190  ,0.6248   ,-1.4709,0.1414 ,-2.1442 ,0.3061  
L_6_log_gdp                   ,-0.2609  ,0.1055   ,-2.4725,0.0135 ,-0.4677 ,-0.0540 
cross                         ,0.0356   ,0.0520   ,0.6841 ,0.4939 ,-0.0664 ,0.1376  
large_firm                    ,-0.5249  ,0.5897   ,-0.8901,0.3735 ,-1.6812 ,0.6314  
pre_cohort_log_restriction_2_0,-0.0862  ,0.0380   ,-2.2693,0.0233 ,-0.1607 ,-0.0117 

F-test for Poolability: 20.321
P-value: 0.0000
Distribution: F(45,2840)

Included effects: Entity, Time
