                        PanelOLS Estimation Summary                         
Dep. Variable:   ,job_creation_continuers,  R-squared:           ,0.4600    
Estimator:       ,PanelOLS               ,  R-squared (Between): ,0.5082    
No. Observations:,3050                   ,  R-squared (Within):  ,0.3462    
Date:            ,Tue, Jul 05 2022       ,  R-squared (Overall): ,0.4183    
Time:            ,16:07:32               ,  Log-likelihood       ,-2.806e+04
Cov. Estimator:  ,Robust                 ,                       ,          
                 ,                       ,  F-statistic:         ,212.21    
Entities:        ,17                     ,  P-value              ,0.0000    
Avg Obs:         ,179.41                 ,  Distribution:        ,F(12,2989)
Min Obs:         ,0.0000                 ,                       ,          
Max Obs:         ,270.00                 ,  F-statistic (robust):,109.26    
                 ,                       ,  P-value              ,0.0000    
Time periods:    ,36                     ,  Distribution:        ,F(12,2989)
Avg Obs:         ,84.722                 ,                       ,          
Min Obs:         ,75.000                 ,                       ,          
Max Obs:         ,99.000                 ,                       ,          
                 ,                       ,                       ,          
                               Parameter Estimates                                
                       ,Parameter ,Std. Err., T-stat,P-value, Lower CI , Upper CI 
const                  ,-2.551e+04,4398.2   ,-5.7998,0.0000 ,-3.413e+04,-1.688e+04
L_0_entry_rate_whole   ,-1.182e+04,5026.8   ,-2.3515,0.0188 ,-2.168e+04,-1964.2   
L_0_log_gdp            ,1646.6    ,533.90   ,3.0840 ,0.0021 ,599.72    ,2693.4    
L_0_log_restriction_2_0,908.50    ,740.41   ,1.2270 ,0.2199 ,-543.26   ,2360.3    
L_1_entry_rate_whole   ,-666.01   ,5269.0   ,-0.1264,0.8994 ,-1.1e+04  ,9665.2    
L_1_log_gdp            ,438.15    ,694.78   ,0.6306 ,0.5283 ,-924.14   ,1800.4    
L_1_log_restriction_2_0,-491.24   ,1039.2   ,-0.4727,0.6365 ,-2528.9   ,1546.4    
L_2_entry_rate_whole   ,6151.6    ,4014.8   ,1.5322 ,0.1256 ,-1720.5   ,1.402e+04 
L_2_log_gdp            ,-649.90   ,560.92   ,-1.1586,0.2467 ,-1749.7   ,449.92    
L_2_log_restriction_2_0,-151.29   ,771.14   ,-0.1962,0.8445 ,-1663.3   ,1360.7    
cross                  ,-270.83   ,119.69   ,-2.2627,0.0237 ,-505.52   ,-36.145   
large_firm             ,1280.7    ,1316.7   ,0.9727 ,0.3308 ,-1301.0   ,3862.4    
log_emp_cohort         ,2086.2    ,121.73   ,17.138 ,0.0000 ,1847.5    ,2324.9    

F-test for Poolability: 25.897
P-value: 0.0000
Distribution: F(48,2989)

Included effects: Entity, Time
