                     PanelOLS Estimation Summary                     
Dep. Variable:   ,log_emp_chg     ,  R-squared:           ,0.1270    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-0.2857   
No. Observations:,8531            ,  R-squared (Within):  ,0.1576    
Date:            ,Thu, Jul 21 2022,  R-squared (Overall): ,0.1472    
Time:            ,14:29:10        ,  Log-likelihood       ,-93.580   
Cov. Estimator:  ,Clustered       ,                       ,          
                 ,                ,  F-statistic:         ,101.49    
Entities:        ,262             ,  P-value              ,0.0000    
Avg Obs:         ,32.561          ,  Distribution:        ,F(12,8241)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,36.000          ,  F-statistic (robust):,476.96    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,36              ,  Distribution:        ,F(12,8241)
Avg Obs:         ,236.97          ,                       ,          
Min Obs:         ,234.00          ,                       ,          
Max Obs:         ,239.00          ,                       ,          
                 ,                ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,-0.3674  ,0.5441   ,-0.6752,0.4995 ,-1.4340 ,0.6992  
L_0_chg_restriction_2_0       ,0.1228   ,0.0677   ,1.8142 ,0.0697 ,-0.0099 ,0.2556  
L_0_entry_rate_whole          ,-3.6782  ,0.3561   ,-10.330,0.0000 ,-4.3761 ,-2.9802 
L_0_log_gdp                   ,-0.3543  ,0.1260   ,-2.8127,0.0049 ,-0.6013 ,-0.1074 
L_1_chg_restriction_2_0       ,-0.0798  ,0.0969   ,-0.8239,0.4100 ,-0.2698 ,0.1101  
L_1_entry_rate_whole          ,0.0676   ,0.3320   ,0.2036 ,0.8387 ,-0.5832 ,0.7184  
L_1_log_gdp                   ,0.3947   ,0.1455   ,2.7128 ,0.0067 ,0.1095  ,0.6799  
L_2_chg_restriction_2_0       ,0.0836   ,0.1596   ,0.5239 ,0.6003 ,-0.2293 ,0.3965  
L_2_entry_rate_whole          ,2.2608   ,0.5227   ,4.3252 ,0.0000 ,1.2362  ,3.2855  
L_2_log_gdp                   ,-0.0082  ,0.0984   ,-0.0835,0.9334 ,-0.2012 ,0.1847  
L_3_entry_rate_whole          ,0.2959   ,0.2127   ,1.3909 ,0.1643 ,-0.1211 ,0.7129  
L_3_log_gdp                   ,0.0045   ,0.1305   ,0.0346 ,0.9724 ,-0.2513 ,0.2603  
pre_cohort_log_restriction_2_0,0.0255   ,0.0401   ,0.6376 ,0.5238 ,-0.0530 ,0.1041  

F-test for Poolability: 4.4581
P-value: 0.0000
Distribution: F(277,8241)

Included effects: Entity, Time
