                     PanelOLS Estimation Summary                      
Dep. Variable:   ,death_rate      ,  R-squared:           ,0.5501     
Estimator:       ,PanelOLS        ,  R-squared (Between): ,0.3617     
No. Observations:,254565          ,  R-squared (Within):  ,0.5540     
Date:            ,Thu, Jul 21 2022,  R-squared (Overall): ,0.4993     
Time:            ,12:55:52        ,  Log-likelihood       ,4.351e+05  
Cov. Estimator:  ,Clustered       ,                       ,           
                 ,                ,  F-statistic:         ,2.24e+05   
Entities:        ,262             ,  P-value              ,0.0000     
Avg Obs:         ,971.62          ,  Distribution:        ,F(9,254362)
Min Obs:         ,0.0000          ,                       ,           
Max Obs:         ,1845.0          ,  F-statistic (robust):,147.59     
                 ,                ,  P-value              ,0.0000     
Time periods:    ,42              ,  Distribution:        ,F(9,254362)
Avg Obs:         ,6061.1          ,                       ,           
Min Obs:         ,0.0000          ,                       ,           
Max Obs:         ,8367.0          ,                       ,           
                 ,                ,                       ,           
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
C(age_grp_dummy)[T.1.0]       ,0.2253   ,0.0595   ,3.7865 ,0.0002 ,0.1087  ,0.3419  
C(age_grp_dummy)[T.2.0]       ,0.1487   ,0.0580   ,2.5639 ,0.0104 ,0.0350  ,0.2623  
C(age_grp_dummy)[T.3.0]       ,0.1220   ,0.0578   ,2.1096 ,0.0349 ,0.0087  ,0.2353  
C(age_grp_dummy)[T.4.0]       ,0.1056   ,0.0578   ,1.8259 ,0.0679 ,-0.0078 ,0.2190  
C(age_grp_dummy)[T.5.0]       ,0.0951   ,0.0576   ,1.6504 ,0.0989 ,-0.0178 ,0.2080  
chg_restriction_2_0_3         ,0.0066   ,0.0081   ,0.8145 ,0.4153 ,-0.0092 ,0.0224  
entry_rate_whole              ,-0.2415  ,0.0985   ,-2.4521,0.0142 ,-0.4345 ,-0.0485 
entry_rate_whole_pre_cohort   ,0.4322   ,0.1169   ,3.6966 ,0.0002 ,0.2030  ,0.6613  
log_emp_pre_cohort            ,0.0006   ,0.0004   ,1.5704 ,0.1163 ,-0.0001 ,0.0013  
log_restriction_2_3_pre_cohort,-0.0029  ,0.0068   ,-0.4228,0.6724 ,-0.0162 ,0.0104  

F-test for Poolability: 509.04
P-value: 0.0000
Distribution: F(193,254362)

Included effects: Entity, Time
