,age,Coef,lower_ci,upper_ci
0,1,-4.5788441455723,-12.14895801930808,2.9912697281634806
1,2,2.538182669039903,-6.138860763365697,11.215226101445504
2,3,-1.2927179829898972,-5.49192143649389,2.906485470514096
3,4,6.0404599601834015,0.690318881128487,11.390601039238316
4,5,-2.0279611310850743,-8.263182486356747,4.2072602241866
