                     PanelOLS Estimation Summary                     
Dep. Variable:   ,death_rate      ,  R-squared:           ,0.0111    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-0.4335   
No. Observations:,3182            ,  R-squared (Within):  ,-0.0770   
Date:            ,Wed, Aug 10 2022,  R-squared (Overall): ,-0.1094   
Time:            ,16:23:19        ,  Log-likelihood       ,3350.7    
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,838.48    
Entities:        ,17              ,  P-value              ,0.0000    
Avg Obs:         ,187.18          ,  Distribution:        ,F(14,3117)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,277.00          ,  F-statistic (robust):,109.97    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,38              ,  Distribution:        ,F(14,3117)
Avg Obs:         ,83.737          ,                       ,          
Min Obs:         ,74.000          ,                       ,          
Max Obs:         ,99.000          ,                       ,          
                 ,                ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,-0.2069  ,0.3142   ,-0.6583,0.5104 ,-0.8229 ,0.4092  
L_0_entry_rate_whole          ,-0.3204  ,0.4465   ,-0.7175,0.4731 ,-1.1959 ,0.5551  
L_0_log_gdp                   ,-0.0590  ,0.0762   ,-0.7745,0.4387 ,-0.2085 ,0.0904  
L_1_entry_rate_whole          ,0.0588   ,0.5672   ,0.1037 ,0.9174 ,-1.0533 ,1.1710  
L_1_log_gdp                   ,-0.0331  ,0.0992   ,-0.3335,0.7387 ,-0.2276 ,0.1614  
L_2_entry_rate_whole          ,0.5457   ,0.5754   ,0.9482 ,0.3431 ,-0.5826 ,1.6739  
L_2_log_gdp                   ,0.0335   ,0.0950   ,0.3529 ,0.7242 ,-0.1528 ,0.2199  
L_3_entry_rate_whole          ,-0.0541  ,0.4187   ,-0.1293,0.8971 ,-0.8751 ,0.7668  
L_3_log_gdp                   ,0.0816   ,0.0694   ,1.1758 ,0.2398 ,-0.0545 ,0.2177  
cross                         ,-0.0096  ,0.0034   ,-2.8148,0.0049 ,-0.0163 ,-0.0029 
curr_chg_restriction_2_0      ,0.0142   ,0.0526   ,0.2703 ,0.7870 ,-0.0889 ,0.1173  
enter_chg_restriction_2_0     ,0.0007   ,0.0480   ,0.0156 ,0.9876 ,-0.0935 ,0.0950  
large_firm                    ,-0.0581  ,0.0367   ,-1.5825,0.1136 ,-0.1302 ,0.0139  
life_chg_restriction_2_0      ,0.0119   ,0.0482   ,0.2473 ,0.8047 ,-0.0827 ,0.1065  
pre_cohort_log_restriction_2_0,0.0203   ,0.0234   ,0.8705 ,0.3841 ,-0.0255 ,0.0661  

F-test for Poolability: 3.3215
P-value: 0.0000
Distribution: F(50,3117)

Included effects: Entity, Time
