,age,Coef,lower_ci,upper_ci
0,2,0.06779416674587024,0.005398310267117824,0.13019002322462267
1,3,0.03452597083814145,-0.009137556835685623,0.07818949851196852
2,4,-0.012745425484028704,-0.05114429426650965,0.02565344329845224
3,5,-0.01505468435951706,-0.051731340518664626,0.021621971799630504
