                      PanelOLS Estimation Summary                      
Dep. Variable:   ,log_emp_chg_cohort,  R-squared:           ,0.1770    
Estimator:       ,PanelOLS          ,  R-squared (Between): ,-7.7231   
No. Observations:,3041              ,  R-squared (Within):  ,-0.2691   
Date:            ,Wed, Aug 10 2022  ,  R-squared (Overall): ,-0.9008   
Time:            ,16:25:42          ,  Log-likelihood       ,2334.7    
Cov. Estimator:  ,Robust            ,                       ,          
                 ,                  ,  F-statistic:         ,44.786    
Entities:        ,17                ,  P-value              ,0.0000    
Avg Obs:         ,178.88            ,  Distribution:        ,F(16,2977)
Min Obs:         ,0.0000            ,                       ,          
Max Obs:         ,272.00            ,  F-statistic (robust):,18.029    
                 ,                  ,  P-value              ,0.0000    
Time periods:    ,38                ,  Distribution:        ,F(16,2977)
Avg Obs:         ,80.026            ,                       ,          
Min Obs:         ,0.0000            ,                       ,          
Max Obs:         ,96.000            ,                       ,          
                 ,                  ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,1.2089   ,0.4771   ,2.5338 ,0.0113 ,0.2734  ,2.1443  
L_0_entry_rate_whole          ,0.9289   ,0.6039   ,1.5383 ,0.1241 ,-0.2551 ,2.1129  
L_0_log_gdp                   ,-0.0503  ,0.1067   ,-0.4712,0.6375 ,-0.2595 ,0.1590  
L_1_entry_rate_whole          ,-0.6091  ,0.8137   ,-0.7485,0.4542 ,-2.2045 ,0.9864  
L_1_log_gdp                   ,0.1013   ,0.1747   ,0.5797 ,0.5622 ,-0.2413 ,0.4439  
L_2_entry_rate_whole          ,0.8570   ,0.8042   ,1.0657 ,0.2866 ,-0.7198 ,2.4338  
L_2_log_gdp                   ,0.0949   ,0.1619   ,0.5860 ,0.5579 ,-0.2226 ,0.4123  
L_3_entry_rate_whole          ,-0.4227  ,0.7179   ,-0.5888,0.5560 ,-1.8303 ,0.9849  
L_3_log_gdp                   ,0.0417   ,0.1493   ,0.2794 ,0.7799 ,-0.2511 ,0.3345  
L_4_entry_rate_whole          ,5.4453   ,0.6986   ,7.7947 ,0.0000 ,4.0755  ,6.8151  
L_4_log_gdp                   ,0.0779   ,0.1457   ,0.5345 ,0.5930 ,-0.2077 ,0.3635  
L_5_entry_rate_whole          ,-2.0927  ,0.5355   ,-3.9080,0.0001 ,-3.1427 ,-1.0427 
L_5_log_gdp                   ,-0.3249  ,0.0979   ,-3.3203,0.0009 ,-0.5168 ,-0.1330 
cross                         ,0.0403   ,0.0637   ,0.6325 ,0.5271 ,-0.0846 ,0.1652  
full_chg_restriction_2_0      ,-0.2986  ,0.2016   ,-1.4811,0.1387 ,-0.6938 ,0.0967  
large_firm                    ,-0.5877  ,0.7288   ,-0.8064,0.4201 ,-2.0166 ,0.8413  
pre_cohort_log_restriction_2_0,-0.1262  ,0.0325   ,-3.8830,0.0001 ,-0.1899 ,-0.0625 

F-test for Poolability: 25.271
P-value: 0.0000
Distribution: F(47,2977)

Included effects: Entity, Time
