                     PanelOLS Estimation Summary                     
Dep. Variable:   ,log_avg_emp     ,  R-squared:           ,0.0333    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-0.4243   
No. Observations:,3141            ,  R-squared (Within):  ,0.0229    
Date:            ,Wed, Aug 10 2022,  R-squared (Overall): ,0.0023    
Time:            ,16:24:46        ,  Log-likelihood       ,-4189.4   
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,33.682    
Entities:        ,17              ,  P-value              ,0.0000    
Avg Obs:         ,184.76          ,  Distribution:        ,F(17,3074)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,278.00          ,  F-statistic (robust):,626.23    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,38              ,  Distribution:        ,F(17,3074)
Avg Obs:         ,82.658          ,                       ,          
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,97.000          ,                       ,          
                 ,                ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,-0.2493  ,2.9836   ,-0.0836,0.9334 ,-6.0993 ,5.6008  
L_0_chg_log_restriction_2_0   ,0.0584   ,0.5284   ,0.1105 ,0.9120 ,-0.9777 ,1.0945  
L_0_entry_rate_whole          ,1.7306   ,4.0671   ,0.4255 ,0.6705 ,-6.2438 ,9.7050  
L_0_log_gdp                   ,-0.0185  ,0.7008   ,-0.0264,0.9789 ,-1.3926 ,1.3556  
L_1_chg_log_restriction_2_0   ,0.0177   ,0.5041   ,0.0351 ,0.9720 ,-0.9708 ,1.0062  
L_1_entry_rate_whole          ,0.1549   ,4.9626   ,0.0312 ,0.9751 ,-9.5756 ,9.8853  
L_1_log_gdp                   ,-0.0529  ,0.8869   ,-0.0596,0.9525 ,-1.7919 ,1.6861  
L_2_chg_log_restriction_2_0   ,-0.0086  ,0.4619   ,-0.0186,0.9851 ,-0.9143 ,0.8971  
L_2_entry_rate_whole          ,1.1711   ,4.9878   ,0.2348 ,0.8144 ,-8.6087 ,10.951  
L_2_log_gdp                   ,-0.0307  ,0.8914   ,-0.0345,0.9725 ,-1.7784 ,1.7170  
L_3_chg_log_restriction_2_0   ,-0.0621  ,0.4811   ,-0.1291,0.8973 ,-1.0055 ,0.8813  
L_3_entry_rate_whole          ,0.3938   ,4.7931   ,0.0822 ,0.9345 ,-9.0042 ,9.7918  
L_3_log_gdp                   ,0.0758   ,0.8932   ,0.0849 ,0.9324 ,-1.6755 ,1.8272  
L_4_entry_rate_whole          ,0.3951   ,3.5355   ,0.1117 ,0.9110 ,-6.5371 ,7.3272  
L_4_log_gdp                   ,0.2311   ,0.6492   ,0.3559 ,0.7219 ,-1.0418 ,1.5040  
cross                         ,0.1269   ,0.0432   ,2.9395 ,0.0033 ,0.0423  ,0.2116  
large_firm                    ,3.5609   ,0.4640   ,7.6736 ,0.0000 ,2.6510  ,4.4707  
pre_cohort_log_restriction_2_0,0.0009   ,0.2221   ,0.0039 ,0.9969 ,-0.4347 ,0.4364  

F-test for Poolability: 3.0257
P-value: 0.0000
Distribution: F(49,3074)

Included effects: Entity, Time
