,age,Coef,lower_ci,upper_ci
0,1,-0.00849687899184824,-0.06963144381154907,0.05263768582785259
1,2,-0.052349994521721156,-0.0894084296732976,-0.01529155937014471
2,3,-0.0480835841497655,-0.08233018053042712,-0.01383698776910388
3,4,-0.0191935223457496,-0.04991707372845511,0.011530029036955904
4,5,-0.017691304692372345,-0.048231164233327045,0.012848554848582355
