                      PanelOLS Estimation Summary                      
Dep. Variable:   ,per_emp_chg_cohort,  R-squared:           ,0.2340    
Estimator:       ,PanelOLS          ,  R-squared (Between): ,-3.2267   
No. Observations:,3408              ,  R-squared (Within):  ,0.1989    
Date:            ,Wed, Aug 10 2022  ,  R-squared (Overall): ,0.0515    
Time:            ,16:26:20          ,  Log-likelihood       ,3814.8    
Cov. Estimator:  ,Robust            ,                       ,          
                 ,                  ,  F-statistic:         ,83.894    
Entities:        ,17                ,  P-value              ,0.0000    
Avg Obs:         ,200.47            ,  Distribution:        ,F(12,3345)
Min Obs:         ,0.0000            ,                       ,          
Max Obs:         ,298.00            ,  F-statistic (robust):,37.467    
                 ,                  ,  P-value              ,0.0000    
Time periods:    ,38                ,  Distribution:        ,F(12,3345)
Avg Obs:         ,89.684            ,                       ,          
Min Obs:         ,77.000            ,                       ,          
Max Obs:         ,109.00            ,                       ,          
                 ,                  ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,0.3131   ,0.2035   ,1.5386 ,0.1240 ,-0.0859 ,0.7120  
L_0_entry_rate_whole          ,0.6597   ,0.3428   ,1.9244 ,0.0544 ,-0.0124 ,1.3319  
L_0_log_gdp                   ,0.2174   ,0.0654   ,3.3271 ,0.0009 ,0.0893  ,0.3456  
L_1_entry_rate_whole          ,0.2291   ,0.4709   ,0.4865 ,0.6267 ,-0.6942 ,1.1524  
L_1_log_gdp                   ,0.1372   ,0.0877   ,1.5646 ,0.1178 ,-0.0347 ,0.3090  
L_2_entry_rate_whole          ,5.4831   ,0.5034   ,10.891 ,0.0000 ,4.4960  ,6.4702  
L_2_log_gdp                   ,-0.1701  ,0.0935   ,-1.8187,0.0690 ,-0.3534 ,0.0133  
L_3_entry_rate_whole          ,-4.6323  ,0.4311   ,-10.744,0.0000 ,-5.4776 ,-3.7869 
L_3_log_gdp                   ,-0.1826  ,0.0641   ,-2.8490,0.0044 ,-0.3082 ,-0.0569 
cross                         ,0.0501   ,0.0411   ,1.2198 ,0.2226 ,-0.0304 ,0.1306  
full_chg_restriction_2_0      ,0.0620   ,0.0459   ,1.3514 ,0.1767 ,-0.0279 ,0.1519  
large_firm                    ,-0.8987  ,0.4589   ,-1.9583,0.0503 ,-1.7985 ,0.0011  
pre_cohort_log_restriction_2_0,-0.0531  ,0.0163   ,-3.2501,0.0012 ,-0.0852 ,-0.0211 

F-test for Poolability: 28.551
P-value: 0.0000
Distribution: F(50,3345)

Included effects: Entity, Time
