                     PanelOLS Estimation Summary                     
Dep. Variable:   ,death_rate_chg  ,  R-squared:           ,0.0265    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-5.1578   
No. Observations:,7249            ,  R-squared (Within):  ,0.0077    
Date:            ,Mon, Jul 18 2022,  R-squared (Overall): ,-0.0706   
Time:            ,14:33:05        ,  Log-likelihood       ,8403.8    
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,12.641    
Entities:        ,262             ,  P-value              ,0.0000    
Avg Obs:         ,27.668          ,  Distribution:        ,F(15,6960)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,35.000          ,  F-statistic (robust):,2.5314    
                 ,                ,  P-value              ,0.0009    
Time periods:    ,35              ,  Distribution:        ,F(15,6960)
Avg Obs:         ,207.11          ,                       ,          
Min Obs:         ,191.00          ,                       ,          
Max Obs:         ,216.00          ,                       ,          
                 ,                ,                       ,          
                             Parameter Estimates                             
                       ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                  ,0.3254   ,0.2744   ,1.1858 ,0.2357 ,-0.2125 ,0.8632  
L_0_chg_restriction_2_0,0.0135   ,0.0159   ,0.8453 ,0.3980 ,-0.0178 ,0.0447  
L_0_entry_rate_whole   ,0.4622   ,0.3614   ,1.2791 ,0.2009 ,-0.2461 ,1.1706  
L_0_log_gdp            ,0.0279   ,0.0293   ,0.9519 ,0.3412 ,-0.0295 ,0.0853  
L_1_chg_restriction_2_0,0.0488   ,0.0309   ,1.5794 ,0.1143 ,-0.0118 ,0.1093  
L_1_entry_rate_whole   ,-0.5629  ,0.4102   ,-1.3724,0.1700 ,-1.3669 ,0.2411  
L_1_log_gdp            ,-0.1376  ,0.0288   ,-4.7836,0.0000 ,-0.1940 ,-0.0812 
L_2_chg_restriction_2_0,0.0250   ,0.0291   ,0.8579 ,0.3910 ,-0.0321 ,0.0821  
L_2_entry_rate_whole   ,0.0042   ,0.1655   ,0.0254 ,0.9798 ,-0.3202 ,0.3286  
L_2_log_gdp            ,0.1027   ,0.0394   ,2.6072 ,0.0091 ,0.0255  ,0.1800  
L_3_chg_restriction_2_0,0.0574   ,0.0531   ,1.0807 ,0.2799 ,-0.0467 ,0.1614  
L_3_entry_rate_whole   ,0.0412   ,0.1230   ,0.3352 ,0.7375 ,-0.1999 ,0.2824  
L_3_log_gdp            ,-0.0095  ,0.0260   ,-0.3638,0.7160 ,-0.0605 ,0.0415  
L_4_entry_rate_whole   ,0.0135   ,0.0780   ,0.1726 ,0.8630 ,-0.1394 ,0.1664  
L_4_log_gdp            ,-0.0081  ,0.0335   ,-0.2407,0.8098 ,-0.0737 ,0.0576  
L_4_log_restriction_2_0,-0.0161  ,0.0156   ,-1.0324,0.3019 ,-0.0466 ,0.0144  

F-test for Poolability: 1.0971
P-value: 0.1347
Distribution: F(273,6960)

Included effects: Entity, Time
