,age,Coef,lower_ci,upper_ci
0,1,1413.1358340048012,-743.9987179457091,3570.270385955311
1,2,1895.7397344186088,128.07629424511993,3663.4031745920975
2,3,1442.620868493031,103.54108343994676,2781.700653546115
3,4,1461.8166135332046,423.67697062970115,2499.956256436708
4,5,1386.5615770589136,303.1678659256554,2469.955288192172
