,age,Coef,lower_ci,upper_ci
0,1,-0.023022830032183205,-0.08619510994079665,0.04014944987643024
1,2,-0.05976382780012441,-0.10658108789339,-0.012946567706858814
2,3,-0.07102480280224187,-0.13110816938452324,-0.0109414362199605
3,4,-0.04195357549096239,-0.08549143410954654,0.0015842831276217592
4,5,-0.02437948774369989,-0.046772798880088534,-0.0019861766073112526
