                     IV-2SLS Estimation Summary                    
Dep. Variable:   ,estabs_entry_rate,  R-squared:         ,0.8561   
Estimator:       ,IV-2SLS          ,  Adj. R-squared:    ,0.8511   
No. Observations:,8262             ,  F-statistic:       ,5.197e+05
Date:            ,Sat, Aug 13 2022 ,  P-value (F-stat)   ,0.0000   
Time:            ,22:39:22         ,  Distribution:      ,chi2(279)
Cov. Estimator:  ,heteroskedastic  ,                     ,         
                 ,                 ,                     ,         
                             Parameter Estimates                             
                       ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
C(sector)[T.3169]      ,0.0003   ,0.1027   ,0.0029 ,0.9977 ,-0.2010 ,0.2016  
C(sector)[T.3211]      ,-0.0114  ,0.1027   ,-0.1111,0.9115 ,-0.2126 ,0.1898  
C(sector)[T.3212]      ,-0.0228  ,0.1027   ,-0.2219,0.8244 ,-0.2242 ,0.1786  
C(sector)[T.3219]      ,0.0074   ,0.1027   ,0.0718 ,0.9428 ,-0.1939 ,0.2087  
C(sector)[T.3221]      ,-0.0451  ,0.1028   ,-0.4389,0.6608 ,-0.2466 ,0.1563  
C(sector)[T.3222]      ,-0.0419  ,0.1027   ,-0.4077,0.6835 ,-0.2431 ,0.1594  
C(sector)[T.3231]      ,-0.0151  ,0.1028   ,-0.1467,0.8833 ,-0.2166 ,0.1864  
C(sector)[T.3241]      ,-0.0212  ,0.1027   ,-0.2061,0.8367 ,-0.2224 ,0.1801  
C(sector)[T.3251]      ,-0.0272  ,0.1027   ,-0.2643,0.7915 ,-0.2285 ,0.1742  
C(sector)[T.3252]      ,-0.0293  ,0.1027   ,-0.2853,0.7754 ,-0.2307 ,0.1721  
C(sector)[T.3253]      ,-0.0201  ,0.1027   ,-0.1961,0.8445 ,-0.2215 ,0.1812  
C(sector)[T.3254]      ,-0.0002  ,0.1028   ,-0.0015,0.9988 ,-0.2015 ,0.2012  
C(sector)[T.3255]      ,-0.0332  ,0.1027   ,-0.3235,0.7463 ,-0.2345 ,0.1680  
C(sector)[T.3256]      ,-0.0137  ,0.1027   ,-0.1337,0.8936 ,-0.2150 ,0.1876  
C(sector)[T.3259]      ,-0.0148  ,0.1027   ,-0.1445,0.8851 ,-0.2162 ,0.1865  
C(sector)[T.3261]      ,-0.0244  ,0.1027   ,-0.2371,0.8126 ,-0.2257 ,0.1770  
C(sector)[T.3262]      ,-0.0273  ,0.1027   ,-0.2659,0.7903 ,-0.2286 ,0.1740  
C(sector)[T.3271]      ,-0.0044  ,0.1027   ,-0.0430,0.9657 ,-0.2058 ,0.1969  
C(sector)[T.3272]      ,-0.0035  ,0.1027   ,-0.0345,0.9725 ,-0.2049 ,0.1978  
C(sector)[T.3273]      ,-0.0253  ,0.1027   ,-0.2468,0.8050 ,-0.2266 ,0.1759  
C(sector)[T.3274]      ,-0.0234  ,0.1028   ,-0.2279,0.8197 ,-0.2249 ,0.1780  
C(sector)[T.3279]      ,-0.0042  ,0.1027   ,-0.0407,0.9675 ,-0.2055 ,0.1972  
C(sector)[T.3311]      ,0.0223   ,0.1031   ,0.2164 ,0.8287 ,-0.1797 ,0.2243  
C(sector)[T.3312]      ,-0.0257  ,0.1027   ,-0.2499,0.8027 ,-0.2270 ,0.1757  
C(sector)[T.3313]      ,-0.0366  ,0.1027   ,-0.3558,0.7220 ,-0.2379 ,0.1648  
C(sector)[T.3314]      ,-0.0285  ,0.1027   ,-0.2779,0.7811 ,-0.2299 ,0.1728  
C(sector)[T.3315]      ,-0.0415  ,0.1027   ,-0.4045,0.6858 ,-0.2428 ,0.1597  
C(sector)[T.3321]      ,-0.0436  ,0.1027   ,-0.4250,0.6708 ,-0.2448 ,0.1576  
C(sector)[T.3322]      ,-0.0337  ,0.1027   ,-0.3281,0.7429 ,-0.2350 ,0.1676  
C(sector)[T.3323]      ,-0.0183  ,0.1027   ,-0.1780,0.8587 ,-0.2196 ,0.1830  
C(sector)[T.3324]      ,-0.0377  ,0.1027   ,-0.3670,0.7136 ,-0.2389 ,0.1636  
C(sector)[T.3325]      ,-0.0340  ,0.1027   ,-0.3309,0.7407 ,-0.2352 ,0.1673  
C(sector)[T.3326]      ,-0.0322  ,0.1028   ,-0.3135,0.7539 ,-0.2336 ,0.1692  
C(sector)[T.3327]      ,-0.0173  ,0.1027   ,-0.1687,0.8660 ,-0.2187 ,0.1840  
C(sector)[T.3328]      ,-0.0285  ,0.1027   ,-0.2778,0.7812 ,-0.2298 ,0.1728  
C(sector)[T.3329]      ,-0.0061  ,0.1027   ,-0.0592,0.9528 ,-0.2074 ,0.1952  
C(sector)[T.3331]      ,-0.0208  ,0.1027   ,-0.2028,0.8393 ,-0.2221 ,0.1804  
C(sector)[T.3332]      ,-0.0237  ,0.1027   ,-0.2308,0.8175 ,-0.2250 ,0.1776  
C(sector)[T.3333]      ,-0.0164  ,0.1027   ,-0.1602,0.8727 ,-0.2177 ,0.1848  
C(sector)[T.3334]      ,-0.0272  ,0.1027   ,-0.2652,0.7908 ,-0.2285 ,0.1740  
C(sector)[T.3335]      ,-0.0354  ,0.1027   ,-0.3447,0.7303 ,-0.2367 ,0.1659  
C(sector)[T.3336]      ,-0.0399  ,0.1027   ,-0.3882,0.6979 ,-0.2412 ,0.1614  
C(sector)[T.3339]      ,-0.0262  ,0.1027   ,-0.2554,0.7984 ,-0.2275 ,0.1751  
C(sector)[T.3341]      ,0.0243   ,0.1027   ,0.2362 ,0.8133 ,-0.1771 ,0.2256  
C(sector)[T.3342]      ,-0.0041  ,0.1028   ,-0.0402,0.9680 ,-0.2055 ,0.1973  
C(sector)[T.3343]      ,0.0139   ,0.1028   ,0.1352 ,0.8925 ,-0.1875 ,0.2153  
C(sector)[T.3344]      ,-0.0055  ,0.1028   ,-0.0539,0.9570 ,-0.2070 ,0.1959  
C(sector)[T.3345]      ,-0.0168  ,0.1027   ,-0.1638,0.8699 ,-0.2181 ,0.1845  
C(sector)[T.3346]      ,0.0232   ,0.1028   ,0.2261 ,0.8212 ,-0.1783 ,0.2247  
C(sector)[T.3351]      ,-0.0203  ,0.1027   ,-0.1979,0.8431 ,-0.2216 ,0.1810  
C(sector)[T.3352]      ,-0.0094  ,0.1027   ,-0.0918,0.9269 ,-0.2108 ,0.1919  
C(sector)[T.3353]      ,-0.0301  ,0.1027   ,-0.2934,0.7692 ,-0.2314 ,0.1712  
C(sector)[T.3359]      ,-0.0190  ,0.1027   ,-0.1852,0.8531 ,-0.2203 ,0.1822  
C(sector)[T.3361]      ,0.0144   ,0.1028   ,0.1403 ,0.8884 ,-0.1870 ,0.2159  
C(sector)[T.3362]      ,-0.0070  ,0.1027   ,-0.0677,0.9460 ,-0.2082 ,0.1943  
C(sector)[T.3363]      ,-0.0183  ,0.1027   ,-0.1777,0.8589 ,-0.2196 ,0.1831  
C(sector)[T.3364]      ,-0.0162  ,0.1027   ,-0.1574,0.8749 ,-0.2175 ,0.1851  
C(sector)[T.3365]      ,-0.0340  ,0.1028   ,-0.3307,0.7409 ,-0.2354 ,0.1674  
