                     PanelOLS Estimation Summary                     
Dep. Variable:   ,death_rate      ,  R-squared:           ,0.0190    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-1.3108   
No. Observations:,7287            ,  R-squared (Within):  ,0.0019    
Date:            ,Tue, Jul 19 2022,  R-squared (Overall): ,-1.1306   
Time:            ,12:24:17        ,  Log-likelihood       ,1.195e+04 
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,13.578    
Entities:        ,262             ,  P-value              ,0.0000    
Avg Obs:         ,27.813          ,  Distribution:        ,F(10,7003)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,34.000          ,  F-statistic (robust):,12.273    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,34              ,  Distribution:        ,F(10,7003)
Avg Obs:         ,214.32          ,                       ,          
Min Obs:         ,204.00          ,                       ,          
Max Obs:         ,227.00          ,                       ,          
                 ,                ,                       ,          
                               Parameter Estimates                               
                           ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
L_0_entry_rate_whole       ,0.1426   ,0.1339   ,1.0649 ,0.2870 ,-0.1199 ,0.4050  
L_0_log_gdp                ,-0.0788  ,0.0211   ,-3.7406,0.0002 ,-0.1201 ,-0.0375 
L_0_log_restriction_2_0    ,0.0527   ,0.0156   ,3.3672 ,0.0008 ,0.0220  ,0.0833  
cohort_entry_rate_whole    ,0.0515   ,0.0425   ,1.2116 ,0.2257 ,-0.0318 ,0.1347  
cohort_log_gdp             ,0.0133   ,0.0190   ,0.6984 ,0.4849 ,-0.0240 ,0.0505  
cohort_log_restriction_2_0 ,-0.0233  ,0.0335   ,-0.6970,0.4858 ,-0.0889 ,0.0423  
inc_avg_entry_rate_whole   ,-0.2287  ,0.1961   ,-1.1664,0.2435 ,-0.6132 ,0.1557  
inc_avg_log_gdp            ,0.0636   ,0.0299   ,2.1255 ,0.0336 ,0.0049  ,0.1223  
inc_avg_log_restriction_2_0,-0.0258  ,0.0356   ,-0.7249,0.4685 ,-0.0955 ,0.0440  
log_emp_cohort             ,-0.0090  ,0.0025   ,-3.6604,0.0003 ,-0.0139 ,-0.0042 

F-test for Poolability: 6.4218
P-value: 0.0000
Distribution: F(273,7003)

Included effects: Entity, Time
