                    PanelOLS Estimation Summary                     
Dep. Variable:   ,death_rate      ,  R-squared:           ,0.0077   
Estimator:       ,PanelOLS        ,  R-squared (Between): ,0.8924   
No. Observations:,5931            ,  R-squared (Within):  ,-0.0152  
Date:            ,Mon, Jun 06 2022,  R-squared (Overall): ,0.6963   
Time:            ,18:23:38        ,  Log-likelihood       ,7916.8   
Cov. Estimator:  ,Robust          ,                       ,         
                 ,                ,  F-statistic:         ,5.0367   
Entities:        ,21              ,  P-value              ,0.0000   
Avg Obs:         ,282.43          ,  Distribution:        ,F(9,5875)
Min Obs:         ,0.0000          ,                       ,         
Max Obs:         ,760.00          ,  F-statistic (robust):,3.9340   
                 ,                ,  P-value              ,0.0001   
Time periods:    ,34              ,  Distribution:        ,F(9,5875)
Avg Obs:         ,174.44          ,                       ,         
Min Obs:         ,141.00          ,                       ,         
Max Obs:         ,304.00          ,                       ,         
                 ,                ,                       ,         
                               Parameter Estimates                               
                           ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
L_0_entry_rate_whole       ,-0.2303  ,0.1327   ,-1.7362,0.0826 ,-0.4904 ,0.0297  
L_0_log_gdp                ,-0.0241  ,0.0259   ,-0.9297,0.3525 ,-0.0748 ,0.0267  
L_0_log_restriction_2_0    ,0.0419   ,0.0135   ,3.1091 ,0.0019 ,0.0155  ,0.0684  
cohort_entry_rate_whole    ,-0.0476  ,0.1237   ,-0.3846,0.7006 ,-0.2900 ,0.1949  
cohort_log_gdp             ,0.0582   ,0.0261   ,2.2282 ,0.0259 ,0.0070  ,0.1094  
cohort_log_restriction_2_0 ,-0.0192  ,0.0136   ,-1.4135,0.1576 ,-0.0458 ,0.0074  
inc_avg_entry_rate_whole   ,0.4090   ,0.1876   ,2.1800 ,0.0293 ,0.0412  ,0.7767  
inc_avg_log_gdp            ,-0.0252  ,0.0404   ,-0.6236,0.5329 ,-0.1044 ,0.0540  
inc_avg_log_restriction_2_0,-0.0127  ,0.0196   ,-0.6507,0.5153 ,-0.0511 ,0.0257  

F-test for Poolability: 8.2030
P-value: 0.0000
Distribution: F(46,5875)

Included effects: Entity, Time
