                      IV-2SLS Estimation Summary                      
Dep. Variable:   ,job_destruction_rate,  R-squared:         ,0.7146   
Estimator:       ,IV-2SLS             ,  Adj. R-squared:    ,0.7047   
No. Observations:,8262                ,  F-statistic:       ,3.197e+05
Date:            ,Sat, Aug 13 2022    ,  P-value (F-stat)   ,0.0000   
Time:            ,22:39:30            ,  Distribution:      ,chi2(279)
Cov. Estimator:  ,heteroskedastic     ,                     ,         
                 ,                    ,                     ,         
                             Parameter Estimates                             
                       ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
C(sector)[T.5211]      ,-0.7484  ,0.1434   ,-5.2198,0.0000 ,-1.0294 ,-0.4674 
C(sector)[T.5221]      ,-0.6348  ,0.1427   ,-4.4493,0.0000 ,-0.9145 ,-0.3552 
C(sector)[T.5222]      ,-0.5669  ,0.1427   ,-3.9729,0.0001 ,-0.8465 ,-0.2872 
C(sector)[T.5223]      ,-0.5600  ,0.1425   ,-3.9292,0.0001 ,-0.8394 ,-0.2807 
C(sector)[T.5231]      ,-0.5873  ,0.1429   ,-4.1095,0.0000 ,-0.8674 ,-0.3072 
C(sector)[T.5232]      ,-0.6979  ,0.1441   ,-4.8446,0.0000 ,-0.9802 ,-0.4155 
C(sector)[T.5239]      ,-0.6026  ,0.1425   ,-4.2290,0.0000 ,-0.8819 ,-0.3233 
C(sector)[T.5241]      ,-0.6450  ,0.1428   ,-4.5160,0.0000 ,-0.9250 ,-0.3651 
C(sector)[T.5242]      ,-0.6148  ,0.1410   ,-4.3600,0.0000 ,-0.8912 ,-0.3385 
C(sector)[T.5250]      ,-0.5103  ,0.1451   ,-3.5158,0.0004 ,-0.7947 ,-0.2258 
C(sector)[T.5411]      ,-0.6462  ,0.1411   ,-4.5783,0.0000 ,-0.9228 ,-0.3696 
C(sector)[T.5412]      ,-0.6055  ,0.1412   ,-4.2875,0.0000 ,-0.8824 ,-0.3287 
C(sector)[T.5413]      ,-0.6156  ,0.1411   ,-4.3632,0.0000 ,-0.8921 ,-0.3391 
C(sector)[T.5414]      ,-0.5710  ,0.1411   ,-4.0462,0.0001 ,-0.8476 ,-0.2944 
C(sector)[T.5415]      ,-0.5733  ,0.1410   ,-4.0659,0.0000 ,-0.8496 ,-0.2969 
C(sector)[T.5416]      ,-0.5640  ,0.1410   ,-4.0004,0.0001 ,-0.8403 ,-0.2877 
C(sector)[T.5417]      ,-0.6344  ,0.1410   ,-4.4981,0.0000 ,-0.9108 ,-0.3580 
C(sector)[T.5418]      ,-0.5929  ,0.1413   ,-4.1971,0.0000 ,-0.8698 ,-0.3160 
C(sector)[T.5419]      ,-0.6123  ,0.1411   ,-4.3409,0.0000 ,-0.8888 ,-0.3359 
C(sector)[T.5611]      ,-0.5650  ,0.1381   ,-4.0921,0.0000 ,-0.8356 ,-0.2944 
C(sector)[T.5612]      ,-0.5757  ,0.1383   ,-4.1616,0.0000 ,-0.8468 ,-0.3045 
C(sector)[T.5613]      ,-0.5294  ,0.1382   ,-3.8309,0.0001 ,-0.8003 ,-0.2586 
C(sector)[T.5614]      ,-0.5725  ,0.1385   ,-4.1343,0.0000 ,-0.8439 ,-0.3011 
C(sector)[T.5615]      ,-0.5854  ,0.1387   ,-4.2200,0.0000 ,-0.8573 ,-0.3135 
C(sector)[T.5616]      ,-0.5860  ,0.1383   ,-4.2363,0.0000 ,-0.8571 ,-0.3149 
C(sector)[T.5617]      ,-0.5749  ,0.1382   ,-4.1611,0.0000 ,-0.8457 ,-0.3041 
C(sector)[T.5619]      ,-0.5664  ,0.1383   ,-4.0943,0.0000 ,-0.8375 ,-0.2953 
C(sector)[T.5621]      ,-0.6242  ,0.1383   ,-4.5147,0.0000 ,-0.8953 ,-0.3532 
C(sector)[T.5622]      ,-0.6087  ,0.1388   ,-4.3851,0.0000 ,-0.8808 ,-0.3366 
C(sector)[T.5629]      ,-0.5611  ,0.1381   ,-4.0623,0.0000 ,-0.8318 ,-0.2904 
C(sector)[T.6111]      ,-0.6284  ,0.1275   ,-4.9298,0.0000 ,-0.8783 ,-0.3786 
C(sector)[T.6112]      ,-0.5983  ,0.1277   ,-4.6870,0.0000 ,-0.8486 ,-0.3481 
C(sector)[T.6113]      ,-0.6476  ,0.1275   ,-5.0794,0.0000 ,-0.8974 ,-0.3977 
C(sector)[T.6114]      ,-0.5032  ,0.1275   ,-3.9481,0.0001 ,-0.7530 ,-0.2534 
C(sector)[T.6115]      ,-0.5342  ,0.1275   ,-4.1900,0.0000 ,-0.7840 ,-0.2843 
C(sector)[T.6116]      ,-0.5182  ,0.1273   ,-4.0692,0.0000 ,-0.7678 ,-0.2686 
C(sector)[T.6117]      ,-0.5184  ,0.1276   ,-4.0630,0.0000 ,-0.7684 ,-0.2683 
C(sector)[T.6211]      ,-0.5565  ,0.1277   ,-4.3592,0.0000 ,-0.8066 ,-0.3063 
C(sector)[T.6212]      ,-0.5741  ,0.1278   ,-4.4926,0.0000 ,-0.8246 ,-0.3237 
C(sector)[T.6213]      ,-0.5311  ,0.1281   ,-4.1477,0.0000 ,-0.7821 ,-0.2801 
C(sector)[T.6214]      ,-0.5655  ,0.1282   ,-4.4119,0.0000 ,-0.8168 ,-0.3143 
C(sector)[T.6215]      ,-0.5352  ,0.1280   ,-4.1815,0.0000 ,-0.7861 ,-0.2843 
C(sector)[T.6216]      ,-0.5405  ,0.1284   ,-4.2086,0.0000 ,-0.7922 ,-0.2888 
C(sector)[T.6219]      ,-0.5374  ,0.1279   ,-4.2004,0.0000 ,-0.7881 ,-0.2866 
C(sector)[T.6221]      ,-0.6370  ,0.1279   ,-4.9807,0.0000 ,-0.8877 ,-0.3863 
C(sector)[T.6222]      ,-0.5858  ,0.1316   ,-4.4517,0.0000 ,-0.8437 ,-0.3279 
C(sector)[T.6223]      ,-0.6172  ,0.1285   ,-4.8038,0.0000 ,-0.8690 ,-0.3654 
C(sector)[T.6231]      ,-0.5974  ,0.1279   ,-4.6705,0.0000 ,-0.8481 ,-0.3467 
C(sector)[T.6232]      ,-0.5645  ,0.1280   ,-4.4106,0.0000 ,-0.8154 ,-0.3137 
