,age,Coef,lower_ci,upper_ci
0,1,-0.020417252696438046,-0.10141350736434238,0.06057900197146629
1,2,-0.11490719667042582,-0.18864857868316848,-0.04116581465768314
2,3,-0.09220364104103296,-0.17245567443062323,-0.01195160765144268
3,4,-0.0462409128812144,-0.11893357311305454,0.026451747350625734
4,5,-0.014481299154806622,-0.043407985029933656,0.014445386720320412
