,age,Coef,lower_ci,upper_ci
0,1,1098.4474004447197,-850.6438060537319,3047.5386069431715
1,2,1754.5370909605183,73.53294553294859,3435.541236388088
2,3,1469.6147212703993,-38.89448107414796,2978.1239236149468
3,4,1329.5488665891687,159.28283939867788,2499.8148937796595
4,5,1400.5859357218515,-149.14772873312745,2950.31960017683
