                    PanelOLS Estimation Summary                     
Dep. Variable:   ,death_rate      ,  R-squared:           ,0.2121   
Estimator:       ,PanelOLS        ,  R-squared (Between): ,-2.4472  
No. Observations:,3109            ,  R-squared (Within):  ,0.1767   
Date:            ,Sun, Jun 19 2022,  R-squared (Overall): ,0.0869   
Time:            ,15:34:57        ,  Log-likelihood       ,4589.9   
Cov. Estimator:  ,Robust          ,                       ,         
                 ,                ,  F-statistic:         ,91.298   
Entities:        ,17              ,  P-value              ,0.0000   
Avg Obs:         ,182.88          ,  Distribution:        ,F(9,3053)
Min Obs:         ,0.0000          ,                       ,         
Max Obs:         ,290.00          ,  F-statistic (robust):,193.83   
                 ,                ,  P-value              ,0.0000   
Time periods:    ,34              ,  Distribution:        ,F(9,3053)
Avg Obs:         ,91.441          ,                       ,         
Min Obs:         ,68.000          ,                       ,         
Max Obs:         ,164.00          ,                       ,         
                 ,                ,                       ,         
                             Parameter Estimates                             
                       ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                  ,0.0289   ,0.1338   ,0.2157 ,0.8292 ,-0.2336 ,0.2913  
L_0_entry_rate_whole   ,0.1439   ,0.1032   ,1.3943 ,0.1633 ,-0.0584 ,0.3462  
L_0_log_gdp            ,-0.0064  ,0.0131   ,-0.4899,0.6243 ,-0.0320 ,0.0192  
L_0_log_restriction_2_0,0.0031   ,0.0125   ,0.2507 ,0.8021 ,-0.0214 ,0.0277  
L_4_entry_rate_whole   ,0.1070   ,0.0982   ,1.0894 ,0.2761 ,-0.0856 ,0.2996  
L_4_log_gdp            ,0.0246   ,0.0115   ,2.1366 ,0.0327 ,0.0020  ,0.0471  
L_4_log_restriction_2_0,0.0074   ,0.0113   ,0.6542 ,0.5131 ,-0.0148 ,0.0296  
cross                  ,0.0008   ,0.0015   ,0.5429 ,0.5873 ,-0.0022 ,0.0039  
large_firm             ,-0.1053  ,0.0171   ,-6.1563,0.0000 ,-0.1388 ,-0.0717 
log_emp_cohort         ,-0.0215  ,0.0018   ,-12.304,0.0000 ,-0.0250 ,-0.0181 

F-test for Poolability: 3.9715
P-value: 0.0000
Distribution: F(46,3053)

Included effects: Entity, Time
