                     PanelOLS Estimation Summary                     
Dep. Variable:   ,log_emp         ,  R-squared:           ,0.1724    
Estimator:       ,PanelOLS        ,  R-squared (Between): ,0.3135    
No. Observations:,3041            ,  R-squared (Within):  ,-1.1633   
Date:            ,Wed, Aug 10 2022,  R-squared (Overall): ,0.0669    
Time:            ,16:25:23        ,  Log-likelihood       ,-509.03   
Cov. Estimator:  ,Robust          ,                       ,          
                 ,                ,  F-statistic:         ,1.494e+05 
Entities:        ,17              ,  P-value              ,0.0000    
Avg Obs:         ,178.88          ,  Distribution:        ,F(16,2977)
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,272.00          ,  F-statistic (robust):,49.432    
                 ,                ,  P-value              ,0.0000    
Time periods:    ,38              ,  Distribution:        ,F(16,2977)
Avg Obs:         ,80.026          ,                       ,          
Min Obs:         ,0.0000          ,                       ,          
Max Obs:         ,96.000          ,                       ,          
                 ,                ,                       ,          
                                Parameter Estimates                                 
                              ,Parameter,Std. Err., T-stat,P-value,Lower CI,Upper CI
const                         ,6.8602   ,0.8145   ,8.4226 ,0.0000 ,5.2631  ,8.4572  
L_0_entry_rate_whole          ,-2.1180  ,2.0018   ,-1.0580,0.2901 ,-6.0430 ,1.8070  
L_0_log_gdp                   ,0.6440   ,0.2187   ,2.9446 ,0.0033 ,0.2152  ,1.0729  
L_1_entry_rate_whole          ,-0.0230  ,2.9660   ,-0.0077,0.9938 ,-5.8386 ,5.7927  
L_1_log_gdp                   ,0.0523   ,0.2820   ,0.1855 ,0.8529 ,-0.5006 ,0.6052  
L_2_entry_rate_whole          ,0.2305   ,2.4639   ,0.0936 ,0.9255 ,-4.6006 ,5.0617  
L_2_log_gdp                   ,0.0146   ,0.2816   ,0.0517 ,0.9588 ,-0.5376 ,0.5667  
L_3_entry_rate_whole          ,0.2667   ,2.1800   ,0.1223 ,0.9026 ,-4.0077 ,4.5411  
L_3_log_gdp                   ,-0.0166  ,0.2797   ,-0.0592,0.9528 ,-0.5651 ,0.5319  
L_4_entry_rate_whole          ,5.9122   ,2.0701   ,2.8560 ,0.0043 ,1.8533  ,9.9711  
L_4_log_gdp                   ,0.0601   ,0.2759   ,0.2177 ,0.8277 ,-0.4809 ,0.6010  
L_5_entry_rate_whole          ,0.4494   ,1.3943   ,0.3223 ,0.7472 ,-2.2844 ,3.1833  
L_5_log_gdp                   ,0.1720   ,0.1985   ,0.8668 ,0.3861 ,-0.2172 ,0.5613  
cross                         ,0.3569   ,0.0377   ,9.4753 ,0.0000 ,0.2830  ,0.4307  
full_chg_restriction_2_0      ,-0.9784  ,0.2917   ,-3.3544,0.0008 ,-1.5503 ,-0.4065 
large_firm                    ,-4.8127  ,0.3928   ,-12.252,0.0000 ,-5.5828 ,-4.0425 
pre_cohort_log_restriction_2_0,-0.2876  ,0.0739   ,-3.8932,0.0001 ,-0.4324 ,-0.1428 

F-test for Poolability: 257.27
P-value: 0.0000
Distribution: F(47,2977)

Included effects: Entity, Time
