,age,Coef,lower_ci,upper_ci
0,1,-0.008496878991848233,-0.06963144381145138,0.05263768582775491
1,2,-0.05234999452172267,-0.0894084296749241,-0.015291559368521238
2,3,-0.0347121233564334,-0.06686466934361528,-0.0025595773692515256
3,4,-0.019187728523797434,-0.045798776932129734,0.00742331988453487
4,5,-0.021160839878232987,-0.0453131163600704,0.0029914366036044235
