,age,Coef,lower_ci,upper_ci
0,1,-0.023022830032183205,-0.08619510994079665,0.04014944987643024
1,2,-0.09419677140313851,-0.15990797341742502,-0.02848556938885201
2,3,-0.09333923604541818,-0.16695832150313666,-0.019720150587699672
3,4,-0.039219475557328534,-0.1043192317291322,0.02588028061447513
4,5,-0.014713679093174597,-0.04134081268367831,0.01191345449732912
