,age,Coef,lower_ci,upper_ci
0,1,-0.009775083735590297,-0.06232520195708975,0.042775034485909164
1,2,-0.034874490599200975,-0.09617183940688802,0.02642285820848607
2,3,-0.03988717592446405,-0.10285888906249963,0.02308453721357153
3,4,-0.025193028609704054,-0.07123794417167154,0.020851886952263424
4,5,-0.00010057802930646756,-0.00835008195685193,0.008148925898238995
