,name,age,Coef,lower_ci,upper_ci,significance
0,pre_cohort_log_restriction_2_0,1,-0.014046012579510995,-0.05652823864995568,0.028436213490933695,False
1,pre_cohort_log_restriction_2_0,2,0.023803646216311685,-0.046410290621838435,0.09401758305446181,False
2,pre_cohort_log_restriction_2_0,3,0.06831415977116945,-0.03245008876726517,0.16907840830960408,False
3,pre_cohort_log_restriction_2_0,4,0.0818021881926401,-0.042606521717362913,0.2062108981026431,False
4,pre_cohort_log_restriction_2_0,5,0.13237961237909204,0.0073716822983556085,0.2573875424598285,True
