,age,Coef,lower_ci,upper_ci
0,2,2.765361462015131,-0.9484057330256963,6.479128657055958
1,3,-0.49910558587231624,-3.472819655030872,2.47460848328624
2,4,-3.3063539097018513,-8.183629137561415,1.570921318157711
3,5,0.09124787608128967,-1.8721337635633604,2.0546295157259395
