,age,Coef,lower_ci,upper_ci
0,2,0.22768088978533643,-1.052137733656363,1.507499513227036
1,3,0.3353735602671748,-0.703190248076714,1.3739373686110636
2,4,0.5278814642205243,-0.7604103779661251,1.8161733064071737
3,5,1.0991250076749148,-0.2868951670991722,2.485145182449002
