,age,Coef,lower_ci,upper_ci
0,2,1.1263528012358932,-6.475631318013542,8.728336920485328
1,3,0.567108116923495,-5.951308002468473,7.085524236315463
2,4,3.9153328091734996,-4.379483948135681,12.210149566482679
3,5,1.9349617290677676,-4.978121648860965,8.8480451069965
