,name,age,Coef,lower_ci,upper_ci,significance
0,pre_cohort_log_restriction_2_0,1,321.8093449509602,-35.69571820624651,679.314408108167,False
1,pre_cohort_log_restriction_2_0,2,226.46797644017823,-21.694957893103435,474.6309107734599,False
2,pre_cohort_log_restriction_2_0,3,169.32304585449396,-18.35992320901107,357.006014917999,False
3,pre_cohort_log_restriction_2_0,4,108.03937604609487,-12.56659327696292,228.64534536915266,False
4,pre_cohort_log_restriction_2_0,5,71.33241549982428,-29.34701317425113,172.0118441738997,False
