,age,Coef,lower_ci,upper_ci
0,1,-0.008615672112522739,-0.03499474333552062,0.017763399110475146
1,2,-0.01273986285778154,-0.034924344445501423,0.009444618729938343
2,3,-0.01606533474196373,-0.04657064615322091,0.014439976669293447
3,4,0.0015812221613893953,-0.0061558555428299225,0.009318299865608714
4,5,0.0036737402577646434,-0.0044594056045486365,0.011806886120077922
