,name,age,Coef,lower_ci,upper_ci,significance
0,pre_cohort_log_restriction_2_0,1,0.082138059969016,-0.13439989449728929,0.29867601443532127,False
1,pre_cohort_log_restriction_2_0,2,0.06391867550400608,-0.14872651763381523,0.27656386864182736,False
2,pre_cohort_log_restriction_2_0,3,0.028785171493154436,-0.20453632927742388,0.26210667226373274,False
3,pre_cohort_log_restriction_2_0,4,0.031415891572224824,-0.20885089114973066,0.2716826742941803,False
4,pre_cohort_log_restriction_2_0,5,0.014844366997126724,-0.21609858095026158,0.245787314944515,False
