,age,Coef,lower_ci,upper_ci
0,2,2.316654468068175,-3.0428751769261275,7.676184113062478
1,3,-1.4905772631508827,-6.878080399192279,3.896925872890514
2,4,-4.710618864507275,-10.578203706682604,1.1569659776680545
3,5,0.464138930720102,-3.9302449765791865,4.8585228380193906
