,age,Coef,lower_ci,upper_ci
0,2,4.489795232001913,-2.3488774895910174,11.328467953594842
1,3,-2.340055033974651,-9.093223097472562,4.4131130295232595
2,4,0.4608439061509298,-5.095444978008407,6.017132790310267
3,5,-4.283303544607452,-10.880287498921778,2.3136804097068753
