,name,age,Coef,lower_ci,upper_ci,significance
0,pre_cohort_log_restriction_2_0,1,0.005048880814778977,-0.026846401749905227,0.036944163379463185,False
1,pre_cohort_log_restriction_2_0,2,0.006775644418191805,-0.008762097664040265,0.022313386500423874,False
2,pre_cohort_log_restriction_2_0,3,0.00012441281560506616,-0.018088548726058765,0.0183373743572689,False
3,pre_cohort_log_restriction_2_0,4,0.01865784431548888,0.001196236954927602,0.03611945167605016,True
4,pre_cohort_log_restriction_2_0,5,0.016685322329882058,-0.003913110913280445,0.03728375557304456,False
