,name,age,Coef,lower_ci,upper_ci,significance
0,pre_cohort_log_restriction_2_0,1,0.022146522502873425,-0.020855791839830884,0.06514883684557773,False
1,pre_cohort_log_restriction_2_0,2,0.010235344889906952,-0.011944474786597275,0.03241516456641118,False
2,pre_cohort_log_restriction_2_0,3,0.0020436705362966608,-0.01294903457565901,0.017036375648252333,False
3,pre_cohort_log_restriction_2_0,4,0.014481352082649755,-0.008832163845018257,0.03779486801031777,False
4,pre_cohort_log_restriction_2_0,5,-0.0023279579839640594,-0.01698532742707192,0.012329411459143803,False
