,name,age,Coef,lower_ci,upper_ci,significance
0,pre_cohort_log_restriction_2_0,1,0.6088394013662656,-4.327199063306308,5.5448778660388385,False
1,pre_cohort_log_restriction_2_0,2,-1.2576319138250631,-3.8567278989371276,1.3414640712870014,False
2,pre_cohort_log_restriction_2_0,3,-0.07288349995029603,-2.7917112098337755,2.645944209933184,False
3,pre_cohort_log_restriction_2_0,4,0.7233868849035558,-3.2671725018387425,4.713946271645854,False
4,pre_cohort_log_restriction_2_0,5,1.2146852275841586,-3.606357251494962,6.0357277066632795,False
