,name,age,Coef,lower_ci,upper_ci,significance
0,pre_cohort_log_restriction_2_0,1,-0.05645976347228787,-0.5229009141193441,0.40998138717476845,False
1,pre_cohort_log_restriction_2_0,2,-0.0961470329657155,-0.5286396284346637,0.33634556250323266,False
2,pre_cohort_log_restriction_2_0,3,-0.14511086711778512,-0.5947599194062867,0.3045381851707165,False
3,pre_cohort_log_restriction_2_0,4,-0.14690708942413916,-0.6160587904943254,0.3222446116460471,False
4,pre_cohort_log_restriction_2_0,5,-0.14120091013282765,-0.6190260075750345,0.3366241873093791,False
